ID_Athletique,ID_Match,ID_Joueur,VO2_Max,Distance_Parcourue,Vitesse_Max,Vitesse_Moyenne,Hauteur_Saut,Puissance_Membres,Force_Maximale,Temps_Récupération
19314,798,215,54.13,6.71,27.26,9.36,48.67,649.66,73.41,4.11
19315,798,892,52.51,7.43,26.72,7.15,42.34,563.11,78.33,10.0
19316,798,914,45.73,6.33,23.39,8.65,48.4,444.9,68.05,10.0
19317,798,180,46.52,6.8,25.36,10.88,58.57,447.8,98.14,10.0
19318,798,607,46.05,6.27,25.68,10.62,46.69,475.98,85.53,5.22
19319,798,107,52.82,6.12,25.44,9.12,56.42,544.26,96.55,4.33
19320,798,836,47.1,7.53,27.44,9.97,51.94,503.88,71.9,5.89
19321,798,88,50.35,7.27,25.82,8.93,51.49,540.4300000000001,62.72,10.0
19322,798,718,46.92,8.39,26.74,11.13,48.77,629.77,86.23,10.0
19323,799,944,48.71,5.109999999999999,21.64,7.27,58.63,544.11,59.43,2.67
19324,799,843,53.81,5.109999999999999,18.32,7.41,52.98,457.36,63.55,2.0
19325,799,168,54.79,5.07,20.27,5.890000000000001,67.93,373.51,74.71,10.0
19326,799,409,53.12,8.17,24.82,11.2,42.95,633.27,94.67,5.22
19327,799,982,48.99,7.07,26.82,8.3,43.44,452.44,70.03,10.0
19328,799,587,54.15,7.52,27.09,9.03,51.2,528.85,51.16,3.78
19329,799,275,45.87,7.16,23.25,9.11,46.09,311.71,87.53,6.0
19330,799,862,45.13,6.69,28.79,10.38,49.7,479.37,81.66,7.67
19331,799,753,51.28,5.93,22.31,10.85,53.11,553.72,69.51,3.11
19332,799,826,53.92,6.37,26.0,9.77,51.59,386.77,61.87,4.0
19333,799,11,52.24,5.99,21.12,10.96,52.56,495.2,78.54,6.22
19334,799,215,50.52,7.05,26.56,10.3,52.74,579.91,73.38,10.0
19335,799,892,54.76,5.73,21.82,10.76,50.77,409.76,95.74,8.22
19336,799,914,48.5,5.7,25.92,9.4,58.77,486.98,54.54,10.0
19337,799,180,51.73,5.53,26.33,10.39,50.1,364.26,54.33,7.33
19338,799,607,51.38,6.05,30.0,8.27,45.55,583.63,98.63,2.33
19339,799,107,49.83,5.3,25.85,9.46,45.0,490.67,56.12,10.0
19340,799,836,45.31,8.07,24.71,11.1,59.09,434.34,63.86,2.0
19341,799,88,50.87,6.46,27.09,8.55,44.09,433.48,75.98,10.0
19342,799,718,50.97,7.3,30.62,9.95,58.69,539.4200000000001,75.38,10.0
19343,800,944,54.98,4.5,20.67,7.1,62.7,552.64,61.1,2.0
19344,800,843,54.5,4.32,22.65,6.27,50.34,439.51,58.98,2.0
19345,800,168,51.05,3.8,24.82,5.48,66.68,308.79,72.51,10.0
19346,800,409,46.8,7.05,30.97,9.74,50.06,629.9,83.91,8.0
19347,800,982,52.41,7.02,22.92,8.55,47.7,330.7,75.42,10.0
19348,800,587,47.99,6.05,23.78,9.07,52.88,599.81,52.25,5.11
19349,800,275,46.4,8.59,25.92,10.83,50.43,478.95,60.05,6.0
19350,800,862,53.04,8.91,25.95,10.51,51.99,355.65,99.65,7.67
19351,800,753,54.3,5.32,23.95,10.06,51.55,432.77,55.18,7.0
19352,800,826,54.89,6.39,25.59,8.65,55.73,505.24,93.88,4.0
19353,800,11,49.21,5.37,27.27,10.5,41.4,332.64,51.11,10.0
19354,800,215,53.14,8.88,29.02,10.04,50.78,541.39,71.25,10.0
19355,800,892,46.05,6.35,21.4,9.43,44.85,435.32,61.9,8.22
19356,800,914,47.62,6.42,23.79,10.15,41.41,366.76,65.1,10.0
19357,800,180,47.54,6.53,26.46,7.470000000000001,43.64,471.1,53.89,3.0
19358,800,607,47.02,7.04,23.04,9.75,48.02,498.17,88.44,8.22
19359,800,107,46.18,6.95,25.94,10.08,46.44,506.68,90.14,10.0
19360,800,836,51.09,7.62,26.43,11.21,51.94,502.75,86.19,4.89
19361,800,88,51.67,7.03,28.31,10.59,44.51,476.98,91.31,10.0
19362,800,718,45.38,7.71,25.58,9.17,49.37,479.78,79.67,2.0
19363,801,944,46.57,4.27,20.34,8.09,69.08,463.28,98.73,2.56
19364,801,843,49.93,3.0700000000000003,22.69,6.18,68.35,548.79,65.53,10.0
19365,801,168,45.21,4.42,21.76,8.14,56.56,414.0,62.28,2.67
19366,801,409,53.43,8.5,25.97,8.25,56.67,499.46,58.89,7.89
19367,801,982,50.14,6.19,23.7,9.31,44.2,414.54,60.4,7.0
19368,801,587,49.73,7.94,24.37,9.41,51.79,335.57,75.02,7.33
19369,801,275,49.15,6.02,28.85,8.75,41.06,588.28,82.33,7.33
19370,801,862,47.44,8.14,27.06,10.72,47.19,512.8,71.84,7.44
19371,801,753,53.68,7.9,24.51,9.72,54.51,510.57,68.19,3.0
19372,801,826,51.54,8.11,29.42,10.16,56.96,516.4,72.52,4.0
19373,801,11,45.25,6.83,27.53,7.109999999999999,42.4,502.86,53.14,10.0
19374,801,215,50.24,8.55,26.04,10.59,52.06,372.19,82.34,2.67
19375,801,892,49.1,5.2,23.47,8.97,48.5,397.08,52.68,10.0
19376,801,914,53.33,5.7,25.41,9.88,44.29,317.38,86.38,2.11
19377,801,180,52.39,6.7,22.1,10.89,57.37,448.93,74.61,3.0
19378,801,607,49.86,8.35,25.2,9.75,47.32,552.94,65.5,10.0
19379,801,107,53.69,6.91,26.47,8.66,46.08,571.51,61.8,10.0
19380,801,836,51.68,6.8,28.91,9.05,42.11,632.75,76.16,10.0
19381,801,88,51.39,8.03,24.1,9.13,40.74,565.85,96.08,10.0
19382,801,718,54.99,6.61,28.05,10.12,48.02,433.45,69.94,2.0
19383,802,944,45.55,4.62,19.76,5.57,63.65,359.87,92.72,2.56
19384,802,843,51.03,3.7199999999999998,19.23,5.99,67.17,583.33,53.8,3.11
19385,802,168,46.62,4.61,19.75,8.51,51.42,548.7,59.87,10.0
19386,802,409,45.29,8.88,26.14,9.85,43.05,633.74,95.52,4.33
19387,802,982,48.3,5.41,27.29,10.24,48.18,399.54,70.88,5.67
19388,802,587,50.33,8.68,26.59,10.26,58.11,482.21,51.98,5.44
19389,802,275,45.06,8.18,23.41,10.45,52.32,482.23,75.27,10.0
19390,802,862,46.24,6.27,30.88,11.49,51.33,380.74,76.37,5.22
19391,802,753,53.12,7.83,25.0,7.23,47.88,310.56,68.81,10.0
19392,802,826,49.03,8.82,29.32,10.56,49.65,632.83,99.89,10.0
19393,802,11,46.3,5.5,23.5,9.07,43.97,594.51,70.27,6.89
19394,802,215,52.84,7.4,27.73,8.16,50.58,418.69,79.11,2.67
19395,802,892,47.99,5.22,26.36,8.72,57.25,336.2,56.56,10.0
19396,802,914,53.76,5.91,24.12,9.78,56.41,406.24,64.55,2.11
19397,802,180,47.84,7.07,23.09,7.119999999999999,47.49,487.63,83.84,4.56
19398,802,607,51.36,8.55,27.87,11.75,40.85,532.38,64.2,3.22
19399,802,107,49.89,5.16,26.22,9.98,57.29,546.25,98.2,4.78
19400,802,836,45.77,8.9,25.57,8.21,50.09,480.45,68.42,10.0
19401,802,88,49.25,6.32,26.55,8.06,45.39,397.9,50.88,6.78
19402,802,718,54.09,6.07,29.88,11.76,43.51,520.38,93.02,10.0
19403,803,944,49.89,5.300000000000001,20.54,7.73,63.67,424.44,50.66,10.0
19404,803,843,52.97,3.7,24.92,6.880000000000001,53.49,396.38,85.64,3.89
19405,803,168,52.67,4.15,21.05,6.9399999999999995,67.3,459.72,97.97,10.0
19406,803,409,52.76,6.91,28.92,9.25,45.73,363.58,85.12,10.0
19407,803,982,46.78,7.630000000000001,22.94,10.15,56.02,467.95,81.01,4.78
19408,803,587,50.84,8.68,29.03,9.19,54.06,356.05,63.03,5.0
19409,803,275,53.64,6.94,29.98,11.76,53.86,484.26,89.94,6.11
19410,803,862,45.81,8.12,24.8,9.77,41.36,441.3,86.78,3.22
19411,803,753,50.5,5.64,22.84,8.31,58.02,305.53,99.08,7.56
19412,803,826,47.77,8.9,28.15,8.83,57.73,464.29,92.34,10.0
19413,803,11,54.96,6.64,22.75,8.47,51.61,342.73,59.12,10.0
19414,803,215,54.7,6.42,30.73,9.82,42.91,493.82,85.84,2.67
19415,803,892,52.19,7.380000000000001,22.11,9.59,58.35,434.69,79.3,10.0
19416,803,914,49.6,7.32,27.88,7.76,58.75,336.02,78.94,6.78
19417,803,180,49.39,6.73,24.82,9.45,42.4,356.55,93.3,4.56
19418,803,607,53.71,6.05,25.35,8.33,53.37,466.66,93.57,5.22
19419,803,107,51.1,5.96,26.83,7.49,56.08,531.05,93.51,5.0
19420,803,836,45.78,6.5,29.46,9.29,50.02,647.1,75.49,10.0
19421,803,88,51.63,8.78,30.42,8.68,41.01,350.89,80.05,6.78
19422,803,718,45.54,8.82,24.28,8.04,44.03,468.17,60.27,2.44
19423,804,944,47.08,3.9299999999999997,18.92,6.119999999999999,59.01,519.52,66.57,10.0
19424,804,843,45.48,5.33,21.27,5.42,57.01,329.23,79.39,2.44
19425,804,168,51.74,3.4699999999999998,21.97,5.140000000000001,69.42,328.34,71.26,3.56
19426,804,409,51.04,8.97,24.93,8.93,54.16,495.57,81.23,3.11
19427,804,982,54.46,5.81,24.81,7.93,42.15,362.37,73.44,4.22
19428,804,587,50.5,6.61,26.96,9.86,41.25,413.38,72.15,5.78
19429,804,275,49.64,8.18,29.65,10.13,58.43,380.66,93.86,10.0
19430,804,862,47.37,8.19,27.5,8.43,48.28,354.37,87.09,10.0
19431,804,753,48.26,5.12,27.81,7.65,48.05,542.03,52.9,10.0
19432,804,826,51.54,6.62,28.55,10.07,56.13,506.7,84.73,10.0
19433,804,11,46.55,6.35,21.73,7.26,55.95,594.88,82.55,7.56
19434,804,215,54.05,8.64,27.77,10.94,52.17,489.24,87.5,4.0
19435,804,892,45.1,6.81,23.55,10.46,47.83,397.57,54.49,6.0
19436,804,914,48.29,5.0,23.56,9.65,54.93,498.08,87.64,6.78
19437,804,180,49.18,7.710000000000001,27.3,10.18,48.21,521.79,54.56,10.0
19438,804,607,53.76,6.26,23.31,8.04,57.51,436.33,55.6,5.22
19439,804,107,52.91,7.23,21.1,8.86,53.59,323.78,72.79,6.44
19440,804,836,49.57,8.07,24.16,11.08,53.36,409.37,82.68,10.0
19441,804,88,54.5,7.53,29.52,8.62,55.3,484.41,64.4,6.89
19442,804,718,52.32,6.11,25.17,10.04,47.48,520.31,80.97,10.0
19443,805,944,50.39,4.62,19.63,7.800000000000001,51.43,324.58,72.68,2.22
19444,805,843,51.1,4.13,23.6,8.77,66.55,409.26,54.74,2.44
19445,805,168,53.87,5.4,23.99,8.03,68.84,518.95,74.82,10.0
19446,805,409,51.31,8.11,24.06,10.13,47.14,396.25,94.55,6.89
19447,805,982,54.33,6.15,22.88,9.95,58.61,457.37,98.86,10.0
19448,805,587,51.97,7.68,26.43,9.38,46.8,482.62,51.01,5.78
19449,805,275,51.33,7.89,25.53,9.23,56.19,596.95,76.36,2.0
19450,805,862,46.79,8.48,28.92,9.53,46.14,491.53,68.88,10.0
19451,805,753,45.57,6.83,25.02,7.699999999999999,40.62,394.07,79.68,10.0
19452,805,826,51.07,6.56,24.15,11.85,54.75,401.79,88.63,10.0
19453,805,11,45.55,6.3,21.1,9.87,58.91,478.74,83.8,8.22
19454,805,215,53.07,6.73,26.13,9.21,57.54,631.14,54.08,10.0
19455,805,892,51.77,6.16,25.65,8.2,43.23,523.38,87.3,3.11
19456,805,914,52.1,5.59,22.32,10.32,50.79,526.4,98.02,10.0
19457,805,180,49.61,6.58,26.6,7.24,46.21,301.67,61.85,10.0
19458,805,607,51.47,8.83,24.1,9.35,59.33,458.19,94.37,2.22
19459,805,107,45.47,7.140000000000001,27.84,9.16,56.51,339.33,84.32,2.0
19460,805,836,54.08,8.66,29.65,9.69,40.86,398.67,95.42,8.33
19461,805,88,48.31,8.5,30.36,8.83,50.94,396.4,99.24,7.78
19462,805,718,48.43,6.62,27.07,8.84,49.73,375.04,65.63,7.78
19463,806,944,48.83,5.9,18.1,7.48,61.64,535.56,82.72,10.0
19464,806,843,53.33,4.34,23.44,6.1899999999999995,57.73,576.43,58.12,2.33
19465,806,168,46.89,4.45,19.04,5.140000000000001,60.97,581.7,61.96,2.11
19466,806,409,53.29,7.84,26.02,9.82,52.68,636.03,56.13,10.0
19467,806,982,48.09,6.85,22.56,7.880000000000001,46.23,474.49,87.38,3.44
19468,806,587,47.03,7.99,25.0,9.69,40.83,316.82,64.51,2.0
19469,806,275,53.96,6.33,24.74,10.24,44.37,506.58,83.53,10.0
19470,806,862,51.52,7.16,24.27,11.82,51.51,610.65,94.0,10.0
19471,806,753,52.14,7.4,22.61,7.1,50.69,484.3,67.54,8.33
19472,806,826,50.28,7.29,29.26,11.51,44.81,473.26,64.97,2.33
19473,806,11,46.31,6.5,27.59,8.83,52.84,379.77,68.54,10.0
19474,806,215,45.5,8.94,24.84,8.06,44.63,616.36,98.76,6.56
19475,806,892,53.08,6.93,26.95,8.39,54.27,550.23,52.18,7.67
19476,806,914,53.49,6.65,23.13,7.17,43.89,528.22,67.41,10.0
19477,806,180,54.01,7.17,26.0,10.53,56.45,559.11,84.54,10.0
19478,806,607,45.36,8.92,27.01,10.78,40.1,362.24,70.86,2.22
19479,806,107,49.72,6.98,24.53,8.95,42.12,448.28,91.71,7.67
19480,806,836,50.6,7.92,26.77,10.23,45.92,452.32,93.91,8.33
19481,806,88,47.42,6.35,28.64,8.94,42.56,445.46,50.74,7.89
19482,806,718,50.69,6.73,24.47,11.2,45.11,443.48,96.35,7.78
19483,807,944,49.92,4.63,20.69,5.050000000000001,50.5,493.99,75.76,10.0
19484,807,843,47.75,3.6500000000000004,21.22,8.48,50.27,477.09,56.18,2.33
19485,807,168,52.61,5.74,18.75,7.16,69.28,549.22,86.48,2.11
19486,807,409,49.93,8.0,29.99,11.43,44.97,495.82,61.88,2.67
19487,807,982,48.31,5.65,23.88,9.2,47.77,468.67,91.35,6.33
19488,807,587,54.12,6.76,27.81,8.69,41.79,589.21,70.45,10.0
19489,807,275,52.58,7.62,24.14,10.56,56.18,540.86,79.45,8.0
19490,807,862,47.74,8.99,27.49,8.97,51.3,523.46,58.23,7.33
19491,807,753,50.9,5.02,26.23,7.359999999999999,50.67,409.81,86.36,10.0
19492,807,826,46.06,6.75,27.6,10.33,45.74,531.44,57.08,10.0
19493,807,11,45.17,5.44,24.45,10.25,46.35,402.84,99.64,3.67
19494,807,215,45.1,6.16,28.28,10.01,52.8,620.58,78.56,7.22
19495,807,892,51.21,6.27,22.65,7.23,59.71,409.31,89.17,10.0
19496,807,914,52.02,5.83,26.63,9.31,49.05,460.68,52.24,10.0
19497,807,180,45.82,7.91,24.52,8.53,59.39,308.32,63.55,2.78
19498,807,607,45.61,6.94,26.02,9.03,57.72,502.45,66.06,2.22
19499,807,107,45.31,5.72,25.89,10.61,59.93,414.45,74.66,2.0
19500,807,836,51.76,6.48,24.87,9.93,58.89,607.97,74.92,5.0
19501,807,88,53.16,6.5,30.25,10.07,55.17,631.65,75.79,5.0
19502,807,718,45.23,6.82,28.78,8.43,45.73,410.08,68.03,7.78
19503,808,944,51.8,5.220000000000001,21.93,6.15,69.8,370.41,51.42,2.44
19504,808,843,46.53,4.94,22.78,8.84,51.18,443.76,50.39,2.33
19505,808,168,52.78,5.25,21.69,5.800000000000001,51.49,332.79,71.19,10.0
19506,808,409,53.38,8.09,27.59,9.95,46.59,402.03,75.46,10.0
19507,808,982,52.98,5.82,25.13,10.51,51.37,450.61,78.43,10.0
19508,808,587,48.86,6.0,28.92,8.94,42.04,528.36,63.89,3.44
19509,808,275,48.0,6.71,23.48,9.41,48.02,519.94,63.95,7.56
19510,808,862,51.88,8.08,28.05,8.99,59.38,497.61,59.28,7.56
19511,808,753,52.59,5.6,22.32,9.52,54.73,579.11,81.3,3.44
19512,808,826,47.71,6.18,28.46,10.37,55.07,446.13,80.69,6.56
19513,808,11,49.99,7.01,27.65,8.52,55.72,312.56,90.09,7.78
19514,808,215,45.11,8.92,30.56,8.8,40.62,565.17,94.62,7.22
19515,808,892,51.07,5.91,23.03,9.85,54.05,460.26,54.3,10.0
19516,808,914,54.96,5.64,24.17,8.78,40.83,421.3,73.58,6.56
19517,808,180,53.07,7.23,27.73,7.35,53.78,356.61,89.86,2.78
19518,808,607,54.27,7.58,23.9,9.96,48.82,302.67,76.53,2.44
19519,808,107,53.01,5.02,26.03,9.67,52.21,492.3,69.34,2.0
19520,808,836,50.21,6.1,28.94,8.61,53.16,371.95,80.02,10.0
19521,808,88,54.67,6.36,25.06,10.7,56.13,596.13,75.17,10.0
19522,808,718,48.12,7.85,30.16,10.9,54.68,370.14,98.22,2.22
19523,809,944,52.63,5.67,22.63,7.199999999999999,60.04,371.06,91.76,2.44
19524,809,843,48.04,5.720000000000001,23.7,5.74,53.99,515.55,53.2,3.0
19525,809,168,49.93,5.779999999999999,21.48,6.99,58.28,436.62,81.77,10.0
19526,809,409,47.6,6.15,24.19,10.77,59.98,558.48,92.93,10.0
19527,809,982,47.37,6.77,23.07,9.28,42.6,511.29,69.75,10.0
19528,809,587,53.94,8.26,23.02,9.61,43.78,331.05,54.97,5.78
19529,809,275,47.65,8.99,24.8,11.45,46.94,312.05,65.77,10.0
19530,809,862,54.87,6.92,29.28,9.8,51.6,373.36,80.8,4.11
19531,809,753,46.11,7.449999999999999,27.67,7.130000000000001,42.68,466.86,88.44,10.0
19532,809,826,54.49,6.56,29.69,10.08,57.32,601.17,54.65,6.89
19533,809,11,53.79,5.07,22.64,8.85,41.72,577.95,63.61,7.78
19534,809,215,48.93,7.02,30.27,10.26,55.21,551.6,62.63,4.22
19535,809,892,45.95,6.79,23.12,7.630000000000001,53.53,597.79,92.13,10.0
19536,809,914,46.86,7.07,27.23,9.02,46.0,522.86,87.51,6.56
19537,809,180,50.63,7.550000000000001,25.17,9.5,57.25,532.22,53.07,7.0
19538,809,607,47.68,6.51,29.84,11.43,58.64,302.84,50.34,3.33
19539,809,107,51.81,7.1,23.47,7.380000000000001,55.12,411.89,67.89,10.0
19540,809,836,52.53,7.63,25.25,8.76,57.71,632.37,74.78,5.89
19541,809,88,53.93,6.03,27.55,8.08,40.49,452.26,65.9,6.67
19542,809,718,45.6,8.24,27.76,8.14,56.62,608.8,52.66,3.11
19543,810,944,54.73,5.949999999999999,21.86,6.640000000000001,69.97,445.89,59.02,10.0
19544,810,843,52.7,4.82,19.26,6.130000000000001,53.89,577.52,69.29,3.0
19545,810,168,54.7,4.82,23.53,7.57,53.98,402.47,91.63,10.0
19546,810,409,48.07,7.44,29.3,11.11,50.64,350.45,77.39,4.33
19547,810,982,53.66,5.52,21.62,7.91,43.61,312.96,83.41,10.0
19548,810,587,51.39,8.02,29.05,10.03,57.64,423.11,52.97,5.0
19549,810,275,48.32,6.81,29.53,9.87,57.71,473.2,91.69,5.0
19550,810,862,52.91,8.77,30.45,9.38,58.41,600.44,76.6,10.0
19551,810,753,48.97,6.08,24.8,7.08,50.7,520.71,78.08,3.56
19552,810,826,50.88,7.38,25.07,8.58,55.67,486.12,71.92,5.33
19553,810,11,53.95,7.73,22.63,7.83,45.01,408.04,70.94,5.67
19554,810,215,45.01,8.46,25.22,8.25,49.03,529.3,63.7,4.22
19555,810,892,51.6,7.15,26.81,8.35,51.44,593.64,58.69,4.67
19556,810,914,47.26,5.57,24.92,9.02,42.53,373.55,55.1,6.44
19557,810,180,48.99,5.62,26.12,7.859999999999999,57.75,469.68,92.93,8.22
19558,810,607,49.11,7.11,25.12,10.16,57.31,404.76,82.29,10.0
19559,810,107,52.85,5.94,27.19,9.8,41.18,545.89,70.26,10.0
19560,810,836,51.98,6.12,27.27,9.98,51.58,562.93,68.02,2.0
19561,810,88,54.03,6.46,24.13,11.94,54.82,475.0,71.51,10.0
19562,810,718,46.47,7.2,24.13,11.53,58.74,539.22,80.04,3.11
19563,811,944,54.95,4.02,22.28,6.720000000000001,55.45,342.58,91.97,2.0
19564,811,843,49.37,5.380000000000001,20.96,5.4,60.19,482.56,89.9,10.0
19565,811,168,53.55,4.56,23.84,6.130000000000001,51.83,560.73,87.66,2.0
19566,811,409,52.6,6.85,30.25,8.8,44.05,507.96,83.41,4.67
19567,811,982,46.41,6.74,27.66,9.69,59.86,500.89,84.89,10.0
19568,811,587,53.75,6.63,23.94,11.65,51.14,426.88,50.54,5.0
19569,811,275,45.88,8.71,23.92,8.59,57.66,306.35,78.7,10.0
19570,811,862,47.95,7.55,25.34,11.59,40.09,370.86,72.27,5.33
19571,811,753,48.03,6.59,24.1,7.970000000000001,47.16,350.78,70.41,3.56
19572,811,826,50.44,6.58,28.16,8.23,54.07,528.39,75.25,8.33
19573,811,11,45.09,5.16,26.19,10.04,54.55,367.13,64.2,4.78
19574,811,215,49.55,6.28,27.92,10.97,46.24,634.69,99.15,5.22
19575,811,892,50.08,5.23,24.92,9.07,50.04,371.94,75.94,10.0
19576,811,914,47.71,7.74,27.61,9.09,55.86,544.24,62.35,6.44
19577,811,180,53.82,5.35,26.5,7.99,47.08,448.51,83.67,4.0
19578,811,607,46.92,7.56,27.96,8.78,47.73,444.77,97.76,8.22
19579,811,107,52.5,7.85,24.14,9.8,48.36,483.64,72.01,6.0
19580,811,836,52.85,6.39,26.81,9.63,55.24,531.6700000000001,56.18,2.0
19581,811,88,52.92,7.74,24.07,10.86,44.69,526.53,79.29,10.0
19582,811,718,51.33,8.12,27.31,8.23,44.05,632.56,89.5,10.0
19583,812,944,47.13,3.6799999999999997,18.94,5.85,67.03,436.81,55.77,2.0
19584,812,843,49.2,3.76,22.7,5.289999999999999,65.53,340.2,70.08,10.0
19585,812,168,51.93,4.96,19.58,6.73,60.77,481.6,94.58,2.0
19586,812,409,45.73,6.54,24.09,8.68,54.19,395.72,75.05,4.67
19587,812,982,45.75,6.8,22.71,9.81,59.33,388.54,60.28,10.0
19588,812,587,50.78,8.93,28.17,11.04,44.49,399.07,66.65,10.0
19589,812,275,54.97,6.95,27.29,11.65,43.36,323.11,66.4,2.0
19590,812,862,53.8,7.07,26.39,9.37,52.89,495.4,80.93,5.33
19591,812,753,46.64,5.38,27.6,8.01,59.74,570.4,93.81,2.0
19592,812,826,46.21,6.18,24.49,8.91,56.69,542.77,99.54,6.22
19593,812,11,52.06,7.23,23.6,10.32,56.33,414.49,53.75,4.78
19594,812,215,47.53,8.57,30.49,10.62,51.02,534.51,51.35,2.44
19595,812,892,45.96,7.17,25.12,9.41,58.61,399.51,80.8,10.0
19596,812,914,50.14,7.109999999999999,24.49,8.25,52.16,540.86,89.33,8.33
19597,812,180,53.05,6.98,22.58,8.94,49.95,492.28,61.44,10.0
19598,812,607,51.12,6.62,27.54,8.55,58.93,307.23,93.3,3.78
19599,812,107,50.25,6.87,26.91,10.65,47.52,584.72,98.54,8.11
19600,812,836,46.74,7.28,25.76,11.1,51.93,520.24,61.93,2.89
19601,812,88,53.53,7.19,28.17,11.19,55.68,570.04,84.25,7.56
19602,812,718,54.63,6.24,30.5,9.05,48.92,355.99,75.94,7.11
19603,813,944,50.84,3.74,19.65,6.859999999999999,51.92,557.21,71.03,10.0
19604,813,843,53.6,3.7800000000000002,23.08,8.98,54.11,301.57,84.42,10.0
19605,813,168,53.96,5.630000000000001,22.19,7.789999999999999,52.5,325.44,90.84,4.11
19606,813,409,45.66,7.38,24.58,8.64,43.1,383.03,88.28,5.11
19607,813,982,52.49,5.27,25.78,7.98,47.4,326.95,50.4,10.0
19608,813,587,47.96,8.14,23.13,10.76,53.58,488.74,72.01,2.0
19609,813,275,52.63,6.25,26.5,10.12,53.96,311.73,86.47,5.89
19610,813,862,52.81,8.12,30.79,8.39,58.64,504.67,72.23,4.78
19611,813,753,53.04,6.96,27.97,10.85,53.44,498.99,90.04,10.0
19612,813,826,48.06,6.1,29.38,8.01,40.5,402.02,93.63,10.0
19613,813,11,45.22,6.93,23.16,7.050000000000001,46.2,384.32,60.2,10.0
19614,813,215,47.92,8.19,27.49,8.14,54.92,394.81,87.71,4.89
19615,813,892,49.09,6.01,21.82,10.18,40.67,395.75,59.9,7.22
19616,813,914,51.23,5.32,22.92,9.3,46.91,457.34,57.16,8.33
19617,813,180,49.91,6.24,23.37,8.71,50.03,543.35,95.34,10.0
19618,813,607,51.98,8.17,29.39,8.07,50.94,449.8,50.16,5.22
19619,813,107,50.39,7.539999999999999,24.99,7.800000000000001,40.8,392.29,85.83,2.78
19620,813,836,51.61,8.77,27.9,11.32,59.55,439.12,69.25,2.89
19621,813,88,46.19,7.93,29.44,11.71,59.08,565.36,96.23,7.56
19622,813,718,45.43,8.7,26.48,10.52,58.58,465.39,68.5,8.0
19623,814,944,47.1,4.49,23.18,5.460000000000001,63.32,475.88,70.95,10.0
19624,814,843,49.18,4.9,22.83,7.59,61.42,362.88,50.87,10.0
19625,814,168,52.41,4.96,24.32,5.800000000000001,50.93,424.96,72.54,4.11
19626,814,409,46.37,8.46,29.37,8.05,58.08,436.23,73.35,5.67
19627,814,982,54.67,7.8100000000000005,25.55,8.02,42.87,565.97,53.41,4.33
19628,814,587,53.17,6.84,28.07,10.51,42.07,552.61,69.72,10.0
19629,814,275,46.09,6.4,25.03,10.8,47.21,465.35,75.09,7.78
19630,814,862,52.3,7.95,26.3,8.86,49.81,356.07,78.07,10.0
19631,814,753,50.32,7.51,25.03,9.83,50.01,538.38,63.9,2.22
19632,814,826,48.2,6.05,29.01,11.18,43.02,360.43,72.79,10.0
19633,814,11,50.56,5.25,24.77,7.140000000000001,47.19,593.38,79.86,8.0
19634,814,215,49.75,7.54,29.21,10.13,57.22,525.99,91.45,4.89
19635,814,892,47.5,6.93,23.24,8.82,59.02,321.5,92.89,5.89
19636,814,914,53.23,6.55,27.53,7.279999999999999,48.83,500.96,78.16,10.0
19637,814,180,45.79,7.82,26.61,10.7,44.78,394.39,98.93,10.0
19638,814,607,46.26,8.34,24.72,11.81,51.62,557.13,54.94,2.0
19639,814,107,48.68,6.76,22.56,9.34,56.03,564.45,59.65,10.0
19640,814,836,53.16,6.57,28.59,11.15,48.95,451.85,64.08,4.0
19641,814,88,53.77,7.65,25.62,10.32,52.21,637.49,93.46,6.0
19642,814,718,45.73,7.93,24.5,11.87,58.83,611.57,98.7,8.0
19643,815,944,49.0,3.38,21.49,8.76,52.76,439.87,59.68,10.0
19644,815,843,54.37,3.09,18.73,7.529999999999999,60.3,533.41,83.81,10.0
19645,815,168,48.63,5.4399999999999995,23.73,8.54,67.71000000000001,596.79,96.34,10.0
19646,815,409,48.95,8.81,30.89,11.63,48.54,522.5899999999999,51.96,5.67
19647,815,982,54.49,7.779999999999999,22.27,9.92,48.66,433.16,92.68,10.0
19648,815,587,52.77,8.36,23.69,8.41,47.35,323.55,66.12,10.0
19649,815,275,51.01,7.19,27.96,8.86,56.28,528.71,82.82,7.22
19650,815,862,48.03,8.95,25.45,9.75,54.69,419.91,61.9,2.78
19651,815,753,52.36,7.18,24.07,9.29,59.6,588.86,65.39,7.22
19652,815,826,49.44,7.18,25.55,9.67,44.56,421.23,53.91,10.0
19653,815,11,51.49,5.68,24.01,9.85,42.52,534.47,98.22,4.89
19654,815,215,53.82,8.43,25.47,10.11,48.42,444.26,81.11,4.89
19655,815,892,46.95,5.52,26.26,7.529999999999999,53.94,467.11,67.71,6.0
19656,815,914,45.33,5.28,27.67,8.81,54.56,370.57,60.49,5.11
19657,815,180,46.98,6.45,23.86,10.86,59.59,463.94,76.17,10.0
19658,815,607,48.57,7.05,27.48,8.63,56.17,396.08,74.64,7.33
19659,815,107,45.41,7.65,26.01,8.49,46.79,593.62,88.01,4.0
19660,815,836,47.99,6.28,29.74,10.32,49.07,469.28,55.48,10.0
19661,815,88,47.52,7.78,26.98,8.93,42.36,415.26,87.26,2.78
19662,815,718,45.4,6.32,25.44,11.45,41.47,430.51,91.6,2.67
