ID_Technique,ID_Match,ID_Joueur,Nombre_Passes,Précision_Passes,Réception_Réussie,Contrôle_Balle,Nombre_Tirs,Précision_Tirs,Duels_Aériens_Gagnés,Centres_Réussis,Dribbles_Réussis,Interceptions,Tacles_Réussis,Conversion_Occasions
17845,737,931,15,89.7,22,99.51,13,45.02,3,20,20,1,3,7.69
17846,737,376,78,106.07,23,100.89,5,53.78,8,12,6,16,7,0.0
17847,737,680,53,89.43,27,85.88,2,39.45,18,2,6,11,13,0.0
17848,737,832,110,106.71,27,95.53,4,30.25,3,4,12,15,12,0.0
17849,737,884,95,96.24,19,99.47,1,51.11,7,15,6,12,8,0.0
17850,737,93,84,82.6,26,84.62,2,11.45,8,3,2,16,14,0.0
17851,737,87,79,87.36,18,88.04,1,26.15,18,6,1,15,8,0.0
17852,737,56,81,103.54,23,98.06,5,32.97,11,9,12,16,13,0.0
17853,738,658,25,103.73,6,81.92,0,0.0,6,4,1,13,5,0.0
17854,738,697,13,96.42,12,94.22,0,0.0,9,4,2,8,8,0.0
17855,738,786,25,95.83,14,94.83,0,0.0,14,1,2,8,3,0.0
17856,738,249,68,89.76,15,90.31,1,32.69,9,7,4,16,20,0.0
17857,738,893,81,100.99,25,106.82,1,54.78,6,9,5,13,11,0.0
17858,738,509,81,103.26,22,96.85,1,28.06,6,13,11,15,8,0.0
17859,738,354,30,93.79,27,92.42,6,49.99,6,13,18,2,5,0.0
17860,738,205,69,101.81,27,95.94,5,48.61,4,5,6,8,11,0.0
17861,738,301,45,88.91,15,102.36,2,29.89,22,11,6,22,11,0.0
17862,738,767,66,89.0,14,87.72,2,29.18,7,8,6,12,22,0.0
17863,738,219,74,84.02,16,95.16,2,18.15,15,2,2,11,20,0.0
17864,738,432,60,88.62,24,102.63,2,13.07,20,8,3,20,17,0.0
17865,738,879,20,88.33,26,90.33,9,55.41,8,5,9,1,0,11.11
17866,738,164,68,105.0,18,100.68,1,47.31,8,14,5,9,6,0.0
17867,738,242,81,95.22,31,107.86,5,35.11,4,14,8,15,8,0.0
17868,738,261,110,90.82,16,106.96,4,52.09,4,13,9,8,7,0.0
17869,738,811,62,97.51,19,98.41,3,17.9,6,6,1,14,12,0.0
17870,738,931,14,94.43,11,103.49,14,66.05,3,11,14,5,4,0.0
17871,738,376,86,92.03,19,106.26,5,39.67,7,9,13,12,15,0.0
17872,738,680,51,83.13,11,88.72,1,22.11,19,8,6,11,8,0.0
17873,738,832,71,97.71,25,95.09,5,23.25,9,6,8,15,11,0.0
17874,738,884,63,99.18,22,98.89,5,36.15,3,12,11,14,15,0.0
17875,738,93,80,94.54,22,95.24,0,38.03,11,8,4,12,20,0.0
17876,738,87,63,99.03,12,93.68,1,37.71,14,9,3,12,15,0.0
17877,738,56,101,93.78,27,95.56,1,25.39,4,9,13,15,14,0.0
17878,739,658,18,78.31,4,69.8,0,0.0,12,0,1,7,5,0.0
17879,739,697,12,76.72,10,64.37,0,0.0,12,1,0,5,3,0.0
17880,739,786,9,76.54,12,80.25,0,0.0,6,0,1,8,4,0.0
17881,739,249,38,76.64,14,72.44,0,28.57,13,1,0,15,16,0.0
17882,739,893,56,85.2,17,85.09,4,58.54,5,9,9,13,9,0.0
17883,739,509,84,79.2,20,82.69,5,26.16,2,3,9,13,10,0.0
17884,739,354,13,75.58,10,84.56,6,48.61,5,12,4,1,0,0.0
17885,739,205,60,75.93,18,87.11,5,39.28,5,3,5,9,9,0.0
17886,739,301,60,72.54,14,69.02,1,32.15,9,3,2,17,12,0.0
17887,739,767,45,71.0,18,77.34,2,10.11,8,4,1,15,17,0.0
17888,739,219,46,82.99,15,78.7,0,13.58,11,6,3,13,18,0.0
17889,739,432,65,75.76,15,74.47,2,38.77,4,2,0,9,13,0.0
17890,739,879,26,71.2,18,86.04,13,75.11,9,18,17,0,3,0.0
17891,739,164,68,82.96,22,81.96,2,44.89,8,12,9,7,9,0.0
17892,739,242,86,86.69,22,84.88,4,32.1,3,9,9,9,10,0.0
17893,739,261,54,78.52,27,78.89,5,52.92,8,10,4,11,11,0.0
17894,739,811,29,76.77,19,73.69,1,35.98,13,9,2,16,13,0.0
17895,739,931,9,73.72,10,83.99,5,42.85,5,4,6,2,1,0.0
17896,739,376,54,81.43,19,88.73,5,43.12,6,2,9,13,8,0.0
17897,739,680,34,80.98,18,83.89,1,26.29,13,8,2,16,16,0.0
17898,739,832,78,82.22,18,80.49,5,28.87,5,6,6,13,9,0.0
17899,739,884,75,78.91,21,88.87,5,32.86,7,11,5,7,4,0.0
17900,739,93,28,70.49,9,71.13,0,36.92,14,2,2,13,15,0.0
17901,739,87,34,84.87,12,75.88,3,22.03,11,7,4,9,18,0.0
17902,739,56,71,75.42,18,78.18,5,56.23,8,8,4,9,4,0.0
17903,740,658,23,89.32,5,72.39,0,0.0,9,0,2,8,7,0.0
17904,740,697,14,93.37,7,80.23,0,0.0,14,0,1,12,3,0.0
17905,740,786,25,93.68,12,85.05,0,0.0,11,3,1,10,5,0.0
17906,740,249,39,80.8,12,80.14,0,30.02,18,7,3,10,18,0.0
17907,740,893,60,83.98,24,91.05,2,48.98,4,12,8,13,5,0.0
17908,740,509,89,95.37,26,85.39,5,33.77,3,3,10,10,15,0.0
17909,740,354,29,81.21,25,88.12,6,64.25,5,15,5,1,2,0.0
17910,740,205,95,85.09,21,92.6,1,40.37,3,10,8,11,13,0.0
17911,740,301,72,92.61,23,91.04,2,21.56,7,3,6,11,10,0.0
17912,740,767,68,87.08,17,83.4,3,26.39,19,9,6,13,13,0.0
17913,740,219,63,93.38,10,87.22,2,17.05,9,8,1,19,19,0.0
17914,740,432,37,79.56,22,80.42,3,13.31,11,8,1,17,14,0.0
17915,740,879,28,75.52,20,96.66,13,40.09,6,17,16,4,4,0.0
17916,740,164,93,97.18,19,90.1,2,58.6,5,12,12,12,6,0.0
17917,740,242,68,81.15,22,91.35,2,51.6,5,4,9,15,11,50.0
17918,740,261,90,86.43,27,92.91,4,45.08,3,13,11,9,9,0.0
17919,740,811,41,92.33,15,81.07,0,31.19,8,5,3,17,11,0.0
17920,740,931,21,89.91,24,94.29,15,56.0,7,19,20,2,4,0.0
17921,740,376,94,94.32,28,96.61,2,22.42,6,12,8,13,10,0.0
17922,740,680,48,88.69,18,82.14,1,38.88,6,2,4,17,18,0.0
17923,740,832,61,89.36,19,91.05,1,59.25,8,3,10,14,15,0.0
17924,740,884,54,86.87,19,95.52,3,30.97,6,6,12,10,15,0.0
17925,740,93,78,85.1,12,81.65,0,25.85,15,3,4,12,11,0.0
17926,740,87,68,77.17,12,80.51,1,38.46,20,6,1,14,11,0.0
17927,740,56,90,82.16,27,85.07,4,54.35,3,4,8,14,10,0.0
17928,741,658,24,76.89,13,71.8,0,0.0,7,4,0,8,4,0.0
17929,741,697,12,85.68,7,69.37,0,0.0,10,3,0,5,2,0.0
17930,741,786,22,83.32,10,76.7,0,0.0,13,3,0,7,5,0.0
17931,741,249,31,72.66,20,83.27,2,28.12,14,5,4,11,9,0.0
17932,741,893,45,73.06,21,77.19,1,55.46,7,3,10,8,4,100.0
17933,741,509,68,86.86,23,89.02,1,45.09,7,6,9,8,4,0.0
17934,741,354,9,66.88,10,85.99,8,77.71,5,7,14,0,3,12.5
17935,741,205,72,77.89,20,88.94,1,55.45,7,10,7,11,4,0.0
17936,741,301,31,70.93,14,79.72,2,12.57,13,8,3,15,8,0.0
17937,741,767,63,79.47,21,76.29,0,23.31,5,7,2,17,10,0.0
17938,741,219,67,76.43,18,84.64,1,17.75,13,7,2,12,7,0.0
17939,741,432,27,68.67,19,82.76,2,17.33,4,7,4,16,13,0.0
17940,741,879,14,75.86,9,77.0,9,48.08,6,4,4,0,0,0.0
17941,741,164,69,82.16,16,81.22,3,21.4,3,5,9,13,12,0.0
17942,741,242,72,73.53,18,78.99,3,24.31,4,2,10,9,11,0.0
17943,741,261,48,82.73,15,76.68,4,50.62,2,7,10,9,10,0.0
17944,741,811,68,85.05,11,76.01,1,24.07,9,4,2,9,12,0.0
17945,741,931,28,67.52,13,87.27,12,58.54,7,18,7,4,2,0.0
17946,741,376,66,76.35,18,76.7,3,30.42,8,9,7,12,13,0.0
17947,741,680,58,74.0,17,75.48,3,39.47,8,9,2,13,12,0.0
17948,741,832,81,72.65,15,77.32,4,49.42,8,9,5,11,7,0.0
17949,741,884,88,79.6,27,77.26,1,27.33,8,7,7,8,11,0.0
17950,741,93,31,82.63,11,78.06,3,37.97,13,2,0,15,12,0.0
17951,741,87,33,71.22,10,69.71,1,31.92,10,6,1,12,7,0.0
17952,741,56,84,80.91,17,86.14,4,36.8,2,5,7,13,11,0.0
17953,742,658,22,97.25,12,87.06,0,0.0,14,3,0,9,7,0.0
17954,742,697,14,102.44,13,98.67,0,0.0,13,2,2,6,4,0.0
17955,742,786,20,108.9,16,78.29,0,0.0,13,3,2,15,4,0.0
17956,742,249,39,100.98,14,96.93,2,35.69,7,5,6,22,16,50.0
17957,742,893,92,88.24,31,105.83,5,49.68,7,6,5,14,14,0.0
17958,742,509,85,106.83,20,96.83,2,51.49,6,3,9,11,11,0.0
17959,742,354,37,89.83,25,98.12,11,70.28,8,12,18,1,0,9.09
17960,742,205,83,91.55,20,95.97,5,41.73,4,4,8,11,15,0.0
17961,742,301,79,97.25,23,87.23,3,10.08,8,11,1,15,11,0.0
17962,742,767,69,96.41,22,83.59,1,27.37,19,7,1,12,20,0.0
17963,742,219,66,93.93,27,101.54,1,39.65,22,2,5,16,18,0.0
17964,742,432,66,98.4,20,96.45,3,39.81,13,4,3,11,11,0.0
17965,742,879,20,91.51,15,95.03,5,68.71,7,5,19,1,0,40.0
17966,742,164,67,96.29,20,100.19,5,55.04,11,5,9,9,7,0.0
17967,742,242,105,106.08,19,97.6,3,24.45,7,12,9,16,5,0.0
17968,742,261,102,98.47,20,101.29,4,52.48,9,15,9,9,9,0.0
17969,742,811,70,89.63,22,84.88,1,21.99,14,4,2,22,20,0.0
17970,742,931,35,84.48,23,90.37,6,59.63,9,19,17,4,1,0.0
17971,742,376,79,95.43,28,103.64,4,30.33,11,7,9,12,15,0.0
17972,742,680,88,93.3,19,92.33,0,30.87,17,9,1,22,15,0.0
17973,742,832,75,88.12,31,104.04,3,36.69,4,16,5,12,9,0.0
17974,742,884,106,91.84,28,100.25,5,27.0,4,6,6,13,16,0.0
17975,742,93,60,83.55,14,87.33,3,26.79,9,2,4,16,20,0.0
17976,742,87,55,92.36,11,91.23,1,23.76,7,9,4,17,15,0.0
17977,742,56,64,91.49,16,101.79,1,51.49,4,16,5,15,5,0.0
17978,743,658,28,99.91,16,91.2,0,0.0,15,4,0,8,2,0.0
17979,743,697,12,102.58,13,92.47,0,0.0,7,0,2,9,7,0.0
17980,743,786,22,105.05,15,85.0,0,0.0,14,4,0,15,6,0.0
17981,743,249,80,95.69,20,102.75,3,31.9,5,4,5,14,14,0.0
17982,743,893,88,103.18,27,100.87,2,59.9,5,8,8,14,16,0.0
17983,743,509,80,98.73,22,96.08,5,34.29,7,15,8,13,15,20.0
17984,743,354,24,93.28,17,103.87,10,55.64,8,6,12,5,3,10.0
17985,743,205,59,92.73,33,102.97,5,51.5,9,3,12,11,7,0.0
17986,743,301,85,92.51,19,90.6,2,36.32,9,9,1,18,14,0.0
17987,743,767,45,82.89,11,97.96,1,21.95,6,6,1,15,17,0.0
17988,743,219,53,89.07,16,87.14,2,38.96,14,11,6,12,15,0.0
17989,743,432,74,101.64,11,85.69,1,27.57,15,4,5,12,18,100.0
17990,743,879,30,93.33,25,105.38,13,58.74,11,11,20,5,0,0.0
17991,743,164,92,94.77,30,100.3,2,37.12,7,12,11,8,16,0.0
17992,743,242,80,96.61,28,105.5,4,41.16,11,5,13,13,15,0.0
17993,743,261,94,106.12,26,102.5,3,27.89,6,7,7,8,6,0.0
17994,743,811,50,88.24,18,93.26,3,26.35,17,4,2,18,17,0.0
17995,743,931,36,84.65,27,90.46,7,54.91,8,9,9,4,5,0.0
17996,743,376,63,93.49,28,104.21,5,25.37,5,14,5,8,13,0.0
17997,743,680,56,91.63,22,102.38,3,36.66,17,9,6,18,14,0.0
17998,743,832,56,97.29,18,101.11,5,21.13,7,4,12,13,15,20.0
17999,743,884,56,104.89,27,103.15,4,50.04,5,8,11,16,15,0.0
18000,743,93,48,84.42,16,100.32,3,37.87,13,7,6,15,11,0.0
18001,743,87,85,102.76,16,97.98,0,16.36,15,11,1,14,15,0.0
18002,743,56,101,100.85,24,96.93,4,56.37,5,13,8,16,15,0.0
18003,744,658,14,100.79,7,92.08,0,0.0,8,4,2,11,7,0.0
18004,744,697,17,101.39,15,87.3,0,0.0,14,4,1,9,8,0.0
18005,744,786,29,94.18,6,79.81,0,0.0,12,1,0,11,4,0.0
18006,744,249,56,90.04,18,91.48,3,14.13,11,5,3,12,9,0.0
18007,744,893,105,91.06,25,96.3,4,48.59,3,13,13,13,11,0.0
18008,744,509,62,95.95,30,96.7,2,52.82,8,16,11,15,9,0.0
18009,744,354,15,88.87,11,104.93,9,64.35,8,19,13,2,2,0.0
18010,744,205,96,97.81,19,96.92,5,58.31,9,12,8,9,5,0.0
18011,744,301,49,96.53,25,101.54,1,29.8,18,2,3,20,8,0.0
18012,744,767,40,84.58,19,103.53,2,17.99,22,5,3,17,12,0.0
18013,744,219,86,97.71,20,83.35,2,30.43,14,4,3,18,15,0.0
18014,744,432,35,104.12,17,100.02,3,39.51,14,6,5,22,11,0.0
18015,744,879,12,84.47,14,96.39,14,73.48,11,7,7,1,0,7.14
18016,744,164,79,91.5,27,102.51,3,49.23,9,6,11,16,12,0.0
18017,744,242,64,104.7,27,102.09,3,28.29,11,7,11,12,15,0.0
18018,744,261,62,104.12,25,102.74,5,29.4,5,7,11,9,11,0.0
18019,744,811,51,97.5,11,100.31,0,26.31,6,8,1,14,22,0.0
18020,744,931,29,91.47,18,103.69,6,50.3,8,5,14,1,3,0.0
18021,744,376,108,106.48,26,109.37,2,51.87,3,12,6,15,13,0.0
18022,744,680,80,89.77,18,102.46,0,24.82,13,4,1,16,14,0.0
18023,744,832,55,107.12,31,93.86,3,22.54,8,14,5,11,12,0.0
18024,744,884,92,100.5,27,105.68,1,55.52,3,8,8,15,11,0.0
18025,744,93,41,85.88,27,91.57,3,27.37,22,11,3,18,8,0.0
18026,744,87,78,90.87,24,93.8,3,24.4,11,4,1,12,18,0.0
18027,744,56,89,90.2,24,108.43,4,38.96,3,11,6,8,16,0.0
18028,745,658,28,100.46,12,81.26,0,0.0,6,5,0,5,3,0.0
18029,745,697,20,106.94,16,92.53,0,0.0,14,3,0,14,2,0.0
18030,745,786,11,109.01,9,89.78,0,0.0,15,4,0,6,6,0.0
18031,745,249,37,84.4,27,90.54,0,39.02,17,11,2,12,19,0.0
18032,745,893,64,99.77,25,102.5,5,30.45,7,16,12,15,11,0.0
18033,745,509,84,103.04,20,99.6,3,56.37,7,14,13,11,12,0.0
18034,745,354,34,81.48,13,94.84,14,51.05,3,13,5,4,3,7.14
18035,745,205,83,104.43,18,94.7,5,30.6,9,4,11,14,6,0.0
18036,745,301,80,87.33,16,96.6,1,38.59,12,8,4,12,14,0.0
18037,745,767,88,91.97,22,103.16,0,36.52,8,6,5,16,20,0.0
18038,745,219,55,91.78,25,95.06,3,12.51,17,2,1,22,18,0.0
18039,745,432,52,84.15,15,98.94,2,38.33,14,2,5,18,13,0.0
18040,745,879,41,86.86,19,101.99,8,70.08,9,20,7,2,4,0.0
18041,745,164,106,99.04,20,98.1,3,43.61,4,7,11,14,16,0.0
18042,745,242,60,92.03,25,93.91,2,22.05,5,16,13,15,12,50.0
18043,745,261,56,92.52,20,105.6,3,48.43,7,8,12,15,9,0.0
18044,745,811,80,96.89,14,95.51,3,39.33,7,4,3,17,9,0.0
18045,745,931,26,82.55,22,108.33,10,55.29,4,15,9,2,2,20.0
18046,745,376,62,105.13,24,103.48,3,29.57,4,12,5,9,13,0.0
18047,745,680,56,103.43,15,100.48,2,20.02,8,11,6,12,9,0.0
18048,745,832,59,102.96,31,100.3,4,39.08,9,4,11,12,11,0.0
18049,745,884,74,97.83,25,104.77,3,30.34,8,13,11,8,6,0.0
18050,745,93,71,84.59,23,85.61,3,24.29,7,8,1,22,22,0.0
18051,745,87,67,101.58,14,90.3,2,29.47,7,11,6,16,19,0.0
18052,745,56,108,96.61,29,100.89,3,53.73,9,16,9,14,15,0.0
18053,746,658,17,82.3,11,69.15,0,0.0,11,4,0,4,5,0.0
18054,746,697,22,89.92,11,79.7,0,0.0,5,1,1,12,7,0.0
18055,746,786,21,82.98,11,66.62,0,0.0,12,2,0,9,1,0.0
18056,746,249,28,84.67,15,83.57,3,29.81,7,6,3,18,9,0.0
18057,746,893,45,82.52,21,87.69,4,36.81,6,8,9,10,8,0.0
18058,746,509,65,72.6,17,77.57,5,54.8,6,7,8,9,9,0.0
18059,746,354,23,70.08,11,87.1,14,40.75,9,12,17,0,0,0.0
18060,746,205,69,74.5,26,85.68,3,44.98,9,6,5,8,9,0.0
18061,746,301,48,71.19,21,69.83,1,10.1,16,9,0,13,13,0.0
18062,746,767,66,85.29,11,67.96,3,23.95,9,1,2,13,10,0.0
18063,746,219,44,70.0,18,70.27,3,38.75,6,4,0,12,14,0.0
18064,746,432,57,78.12,9,80.87,2,15.8,16,6,5,16,16,0.0
18065,746,879,36,78.89,9,80.8,11,49.82,7,7,4,3,3,9.09
18066,746,164,86,86.28,26,77.35,3,51.7,7,2,8,9,8,0.0
18067,746,242,82,84.01,13,89.41,4,40.02,2,11,8,12,9,0.0
18068,746,261,54,82.26,18,83.29,4,44.81,5,5,8,11,6,0.0
18069,746,811,29,73.43,20,72.48,3,29.95,13,5,1,13,8,0.0
18070,746,931,18,73.58,11,87.13,15,41.55,5,13,10,0,0,0.0
18071,746,376,84,74.87,13,80.89,1,40.46,4,9,9,8,8,0.0
18072,746,680,48,68.13,18,72.71,1,30.32,12,9,2,15,8,0.0
18073,746,832,74,72.89,21,86.83,5,28.2,9,8,5,10,7,0.0
18074,746,884,86,83.26,23,83.69,2,57.43,8,11,7,12,4,0.0
18075,746,93,57,77.3,20,68.11,3,36.12,17,6,3,15,8,0.0
18076,746,87,54,83.5,13,72.25,1,12.6,11,6,5,12,13,0.0
18077,746,56,62,74.04,23,78.3,1,47.67,4,9,10,10,7,0.0
18078,747,658,14,95.13,11,88.48,0,0.0,14,5,0,7,4,0.0
18079,747,697,18,98.85,13,90.71,0,0.0,11,1,1,13,2,0.0
18080,747,786,19,102.94,12,91.96,0,0.0,8,3,2,16,2,0.0
18081,747,249,58,92.02,13,95.01,2,21.55,14,2,1,14,16,0.0
18082,747,893,79,105.45,17,103.85,5,27.09,8,9,5,12,13,0.0
18083,747,509,100,103.47,18,108.51,1,50.26,7,9,12,15,7,0.0
18084,747,354,15,98.04,22,89.96,10,48.95,5,13,5,2,3,0.0
18085,747,205,80,91.77,25,103.14,3,37.49,7,4,9,15,11,0.0
18086,747,301,56,100.69,26,87.05,2,23.55,15,3,3,12,12,0.0
18087,747,767,71,86.75,22,102.15,3,33.79,20,9,3,17,15,0.0
18088,747,219,56,88.2,15,83.03,3,24.63,22,9,3,17,15,0.0
18089,747,432,71,83.13,19,91.39,0,34.92,15,9,1,18,20,0.0
18090,747,879,15,98.08,19,104.19,10,74.55,7,17,20,2,0,20.0
18091,747,164,83,96.4,33,105.68,3,45.94,11,9,11,12,11,0.0
18092,747,242,85,99.02,23,95.88,2,42.02,4,9,12,13,7,0.0
18093,747,261,67,93.74,24,104.08,4,30.54,9,9,5,15,16,0.0
18094,747,811,45,84.71,17,97.66,0,19.51,16,3,3,20,20,0.0
18095,747,931,14,93.42,13,91.55,13,41.09,9,7,6,4,3,0.0
18096,747,376,62,91.28,27,101.43,3,46.37,11,16,11,11,12,0.0
18097,747,680,71,95.66,17,85.95,0,19.4,17,9,2,18,19,0.0
18098,747,832,93,98.89,31,102.63,5,43.66,3,3,13,9,13,20.0
18099,747,884,67,94.95,23,97.81,2,42.0,11,15,12,11,7,0.0
18100,747,93,55,96.35,18,91.56,1,13.79,17,2,1,19,12,100.0
18101,747,87,52,92.81,13,83.27,2,37.19,9,9,1,20,9,0.0
18102,747,56,90,101.91,33,99.75,4,54.35,4,7,9,16,6,0.0
18103,748,658,20,99.86,13,80.18,0,0.0,10,0,0,11,4,0.0
18104,748,697,10,95.99,6,70.36,0,0.0,11,0,2,14,8,0.0
18105,748,786,13,90.61,9,84.32,0,0.0,8,4,1,12,7,0.0
18106,748,249,55,77.27,16,78.1,3,10.42,13,3,5,18,14,0.0
18107,748,893,90,94.41,18,94.78,4,58.43,7,11,7,10,5,0.0
18108,748,509,90,80.31,22,94.98,4,43.65,10,15,12,12,5,0.0
18109,748,354,19,70.24,24,83.84,9,42.22,8,18,14,2,5,0.0
18110,748,205,68,95.22,21,94.94,5,41.95,7,11,12,10,7,0.0
18111,748,301,41,82.3,10,86.53,0,13.32,15,5,6,17,13,0.0
18112,748,767,36,91.03,24,75.02,0,31.35,15,7,3,15,10,0.0
18113,748,219,57,92.75,19,81.3,2,39.84,19,3,1,19,12,0.0
18114,748,432,60,93.05,19,93.2,2,20.81,7,5,5,11,12,0.0
18115,748,879,18,80.62,10,84.51,15,60.72,5,11,11,1,4,6.67
18116,748,164,98,94.97,26,96.45,4,35.53,10,9,9,15,6,0.0
18117,748,242,58,97.86,23,97.19,2,24.4,3,8,9,15,14,0.0
18118,748,261,60,82.05,26,92.44,4,39.72,5,4,6,12,7,0.0
18119,748,811,56,88.01,23,85.29,3,36.65,11,7,2,14,20,0.0
18120,748,931,22,74.27,22,91.17,10,57.03,10,11,8,2,1,0.0
18121,748,376,62,91.31,21,94.28,3,44.42,10,11,10,14,7,0.0
18122,748,680,63,77.28,15,91.05,2,37.44,18,10,2,19,15,0.0
18123,748,832,97,97.49,17,91.62,5,26.95,8,11,5,10,12,0.0
18124,748,884,93,92.82,28,96.34,2,20.49,4,4,12,8,9,0.0
18125,748,93,73,86.9,14,90.2,3,23.54,11,6,1,11,15,0.0
18126,748,87,73,76.98,13,82.23,3,26.17,13,8,5,16,20,0.0
18127,748,56,69,91.38,20,97.36,4,25.26,4,4,12,11,12,0.0
18128,749,658,19,92.54,11,87.01,0,0.0,8,5,1,7,8,0.0
18129,749,697,28,97.25,6,85.49,0,0.0,10,4,1,9,5,0.0
18130,749,786,22,92.33,7,83.88,0,0.0,8,3,1,12,4,0.0
18131,749,249,49,83.07,22,91.62,2,10.46,16,5,2,13,19,0.0
18132,749,893,66,96.11,17,90.49,2,44.35,4,8,5,15,10,0.0
18133,749,509,63,84.33,24,91.94,5,49.79,4,10,6,11,14,0.0
18134,749,354,34,75.27,18,88.8,5,67.2,3,5,16,3,2,20.0
18135,749,205,70,96.33,27,91.79,5,52.07,7,6,6,11,7,0.0
18136,749,301,76,86.26,25,90.08,0,11.75,13,8,5,16,8,0.0
18137,749,767,41,76.43,24,86.52,2,22.17,5,6,2,18,20,0.0
18138,749,219,55,82.55,24,77.96,0,31.89,20,3,1,17,16,0.0
18139,749,432,44,90.96,19,76.1,3,38.46,18,9,6,15,15,0.0
18140,749,879,22,84.27,24,94.36,15,54.52,6,13,18,5,1,13.33
18141,749,164,73,93.48,17,96.1,2,20.53,7,8,11,14,14,0.0
18142,749,242,62,94.3,30,97.82,4,59.65,7,7,10,11,10,25.0
18143,749,261,99,80.73,28,90.66,1,45.94,10,3,8,12,15,0.0
18144,749,811,67,94.92,16,84.87,0,16.68,16,6,1,12,16,0.0
18145,749,931,17,80.07,19,91.77,11,44.68,9,8,10,3,2,0.0
18146,749,376,59,81.91,24,99.4,2,24.22,9,7,12,15,6,50.0
18147,749,680,51,92.92,22,75.49,0,28.06,9,8,5,11,9,0.0
18148,749,832,96,82.81,21,88.25,4,28.02,3,7,5,11,7,0.0
18149,749,884,64,81.34,21,89.37,3,21.91,3,12,10,9,10,0.0
18150,749,93,80,76.85,22,83.04,0,20.75,16,3,6,12,11,0.0
18151,749,87,76,92.67,13,90.12,1,37.33,16,4,4,20,19,0.0
18152,749,56,50,93.16,24,96.24,1,31.37,8,6,5,9,9,0.0
18153,750,658,15,104.95,9,79.14,0,0.0,15,2,1,9,5,0.0
18154,750,697,20,108.49,9,86.65,0,0.0,9,2,0,13,2,0.0
18155,750,786,28,105.67,12,92.78,0,0.0,5,5,0,9,7,0.0
18156,750,249,38,93.32,19,99.14,3,25.7,12,6,1,17,11,0.0
18157,750,893,68,103.41,17,93.99,4,39.09,8,15,8,11,14,0.0
18158,750,509,92,88.8,22,108.68,5,49.11,11,5,7,13,14,20.0
18159,750,354,30,95.05,16,97.23,5,73.54,3,17,19,2,3,20.0
18160,750,205,59,101.42,17,98.46,3,35.85,8,3,11,11,12,0.0
18161,750,301,45,89.53,17,95.97,1,31.17,5,4,4,13,8,0.0
18162,750,767,38,93.35,13,86.03,0,20.84,18,3,3,13,16,0.0
18163,750,219,37,83.3,15,83.96,0,35.21,9,7,6,15,20,0.0
18164,750,432,74,83.24,17,97.32,0,11.44,9,9,6,19,11,0.0
18165,750,879,36,86.5,13,90.75,10,64.48,4,17,18,2,1,0.0
18166,750,164,61,90.66,20,94.37,5,50.49,7,13,7,14,6,0.0
18167,750,242,69,106.82,23,103.3,5,43.04,7,11,11,9,9,0.0
18168,750,261,68,105.0,28,104.85,4,57.12,5,16,13,8,14,0.0
18169,750,811,56,89.76,25,89.04,1,12.03,6,5,4,13,9,0.0
18170,750,931,26,81.68,12,88.19,5,52.8,4,5,8,1,2,0.0
18171,750,376,57,103.3,30,95.6,1,41.55,11,14,5,14,5,0.0
18172,750,680,86,93.84,27,89.65,1,20.58,20,4,1,13,20,0.0
18173,750,832,77,92.74,25,107.77,2,42.28,7,16,13,15,12,0.0
18174,750,884,92,96.6,23,108.92,5,26.52,4,16,9,16,14,0.0
18175,750,93,53,97.29,20,101.2,0,11.07,22,7,5,19,11,0.0
18176,750,87,45,93.94,27,86.29,1,23.01,14,5,2,15,11,0.0
18177,750,56,110,107.63,20,99.22,5,23.07,9,6,6,12,11,0.0
18178,751,97,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18179,751,489,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18180,751,567,11,89.95,15,76.87,0,0.0,5,3,1,5,6,0.0
18181,751,188,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18182,751,286,37,89.31,23,85.55,3,18.15,15,4,5,20,18,0.0
18183,751,628,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18184,751,313,75,82.02,22,93.84,1,10.95,15,4,4,11,11,0.0
18185,751,588,35,82.37,16,85.13,9,47.66,6,18,16,1,4,0.0
18186,751,145,10,87.15,19,80.87,6,62.42,6,20,5,4,3,0.0
18187,751,654,29,81.55,16,90.41,11,41.73,9,17,9,3,1,9.09
18188,751,236,57,88.23,17,88.97,3,45.33,4,10,12,15,9,0.0
18189,751,917,80,93.84,17,93.63,1,28.14,11,3,5,19,15,0.0
18190,751,79,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18191,751,316,62,84.68,24,96.4,2,47.98,6,13,8,8,15,0.0
18192,751,565,10,70.2,17,98.04,8,58.89,8,17,19,5,0,0.0
18193,751,260,32,87.58,19,85.46,5,66.45,5,20,6,4,3,0.0
18194,751,550,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18195,751,104,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18196,751,472,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
18197,751,906,67,90.61,20,89.97,1,51.79,4,10,6,11,9,0.0
18198,751,469,100,83.13,27,90.67,2,26.25,7,3,9,12,13,0.0
18199,751,47,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
