ID_Match_Unique,ID_Match,ID_Joueur,Saison,Date_Match,Catégorie,Compétition,Titulaire,Temps_Jeu,Carton_Jaune,Carton_Rouge,Fautes_Commisses,Buts,Score,Résultat
18983,783,628,2024-2025,2024-10-12,Minime A,Amical,False,60,1,0,5,0,2-2,Nul
18984,783,313,2024-2025,2024-10-12,Minime A,Amical,False,41,1,0,2,0,2-2,Nul
18985,783,588,2024-2025,2024-10-12,Minime A,Amical,False,66,0,0,0,0,2-2,Nul
18986,783,145,2024-2025,2024-10-12,Minime A,Amical,False,16,0,0,0,2,2-2,Nul
18987,783,654,2024-2025,2024-10-12,Minime A,Amical,False,33,0,0,0,0,2-2,Nul
18988,783,236,2024-2025,2024-10-12,Minime A,Amical,True,90,0,0,0,0,2-2,Nul
18989,783,917,2024-2025,2024-10-12,Minime A,Amical,True,52,1,0,5,0,2-2,Nul
18990,783,79,2024-2025,2024-10-12,Minime A,Amical,False,28,1,0,4,0,2-2,Nul
18991,783,316,2024-2025,2024-10-12,Minime A,Amical,False,38,0,1,0,0,2-2,Nul
18992,783,565,2024-2025,2024-10-12,Minime A,Amical,True,57,0,0,0,0,2-2,Nul
18993,783,260,2024-2025,2024-10-12,Minime A,Amical,True,70,1,0,2,0,2-2,Nul
18994,783,550,2024-2025,2024-10-12,Minime A,Amical,True,90,1,1,4,0,2-2,Nul
18995,783,104,2024-2025,2024-10-12,Minime A,Amical,False,20,0,0,0,0,2-2,Nul
18996,783,472,2024-2025,2024-10-12,Minime A,Amical,True,90,0,0,0,0,2-2,Nul
18997,783,906,2024-2025,2024-10-12,Minime A,Amical,False,90,0,0,0,0,2-2,Nul
18998,783,469,2024-2025,2024-10-12,Minime A,Amical,False,68,1,0,3,0,2-2,Nul
18999,783,47,2024-2025,2024-10-12,Minime A,Amical,True,90,1,0,5,0,2-2,Nul
19000,783,871,2024-2025,2024-10-12,Minime A,Amical,True,49,0,0,1,0,2-2,Nul
19001,783,561,2024-2025,2024-10-12,Minime A,Amical,False,90,0,0,1,0,2-2,Nul
19002,783,657,2024-2025,2024-10-12,Minime A,Amical,True,74,0,1,1,0,2-2,Nul
19003,784,97,2024-2025,2024-11-09,Minime A,Amical,False,45,0,0,0,0,1-2,Défaite
19004,784,489,2024-2025,2024-11-09,Minime A,Amical,False,25,0,0,0,0,1-2,Défaite
19005,784,567,2024-2025,2024-11-09,Minime A,Amical,True,90,0,0,0,0,1-2,Défaite
19006,784,188,2024-2025,2024-11-09,Minime A,Amical,True,54,0,0,0,0,1-2,Défaite
19007,784,286,2024-2025,2024-11-09,Minime A,Amical,False,90,1,0,4,0,1-2,Défaite
19008,784,628,2024-2025,2024-11-09,Minime A,Amical,True,56,1,0,3,0,1-2,Défaite
19009,784,313,2024-2025,2024-11-09,Minime A,Amical,False,41,0,0,0,0,1-2,Défaite
19010,784,588,2024-2025,2024-11-09,Minime A,Amical,True,65,0,0,0,0,1-2,Défaite
19011,784,145,2024-2025,2024-11-09,Minime A,Amical,False,16,0,0,0,1,1-2,Défaite
19012,784,654,2024-2025,2024-11-09,Minime A,Amical,False,33,0,0,0,0,1-2,Défaite
19013,784,236,2024-2025,2024-11-09,Minime A,Amical,True,90,0,0,1,0,1-2,Défaite
19014,784,917,2024-2025,2024-11-09,Minime A,Amical,True,90,1,0,4,0,1-2,Défaite
19015,784,79,2024-2025,2024-11-09,Minime A,Amical,False,28,0,1,0,0,1-2,Défaite
19016,784,316,2024-2025,2024-11-09,Minime A,Amical,False,38,1,0,3,0,1-2,Défaite
19017,784,565,2024-2025,2024-11-09,Minime A,Amical,True,59,0,0,0,0,1-2,Défaite
19018,784,260,2024-2025,2024-11-09,Minime A,Amical,False,36,1,0,2,0,1-2,Défaite
19019,784,550,2024-2025,2024-11-09,Minime A,Amical,False,31,0,0,0,0,1-2,Défaite
19020,784,104,2024-2025,2024-11-09,Minime A,Amical,True,90,0,0,0,0,1-2,Défaite
19021,784,472,2024-2025,2024-11-09,Minime A,Amical,False,90,0,0,0,0,1-2,Défaite
19022,784,906,2024-2025,2024-11-09,Minime A,Amical,False,90,1,0,5,0,1-2,Défaite
19023,784,469,2024-2025,2024-11-09,Minime A,Amical,False,68,0,0,0,0,1-2,Défaite
19024,784,47,2024-2025,2024-11-09,Minime A,Amical,True,90,1,0,4,0,1-2,Défaite
19025,784,871,2024-2025,2024-11-09,Minime A,Amical,False,34,1,0,3,0,1-2,Défaite
19026,784,561,2024-2025,2024-11-09,Minime A,Amical,True,90,1,0,5,0,1-2,Défaite
19027,784,657,2024-2025,2024-11-09,Minime A,Amical,True,45,1,0,5,0,1-2,Défaite
19028,785,97,2024-2025,2025-02-09,Minime A,Amical,True,90,0,0,0,0,5-0,Victoire
19029,785,489,2024-2025,2025-02-09,Minime A,Amical,False,25,0,0,0,0,5-0,Victoire
19030,785,567,2024-2025,2025-02-09,Minime A,Amical,False,90,0,0,0,0,5-0,Victoire
19031,785,188,2024-2025,2025-02-09,Minime A,Amical,True,90,1,0,2,0,5-0,Victoire
19032,785,286,2024-2025,2025-02-09,Minime A,Amical,True,48,1,0,2,1,5-0,Victoire
19033,785,628,2024-2025,2025-02-09,Minime A,Amical,False,56,1,0,4,0,5-0,Victoire
19034,785,313,2024-2025,2025-02-09,Minime A,Amical,False,40,1,0,5,0,5-0,Victoire
19035,785,588,2024-2025,2025-02-09,Minime A,Amical,False,42,0,0,0,0,5-0,Victoire
19036,785,145,2024-2025,2025-02-09,Minime A,Amical,False,16,1,0,2,1,5-0,Victoire
19037,785,654,2024-2025,2025-02-09,Minime A,Amical,True,63,0,0,0,0,5-0,Victoire
19038,785,236,2024-2025,2025-02-09,Minime A,Amical,True,90,1,1,2,0,5-0,Victoire
19039,785,917,2024-2025,2025-02-09,Minime A,Amical,True,68,0,0,0,0,5-0,Victoire
19040,785,79,2024-2025,2025-02-09,Minime A,Amical,False,28,1,0,4,1,5-0,Victoire
19041,785,316,2024-2025,2025-02-09,Minime A,Amical,False,22,1,0,4,0,5-0,Victoire
19042,785,565,2024-2025,2025-02-09,Minime A,Amical,True,90,0,0,0,0,5-0,Victoire
19043,785,260,2024-2025,2025-02-09,Minime A,Amical,True,70,0,0,0,0,5-0,Victoire
19044,785,550,2024-2025,2025-02-09,Minime A,Amical,False,31,1,0,2,0,5-0,Victoire
19045,785,104,2024-2025,2025-02-09,Minime A,Amical,True,90,1,0,4,0,5-0,Victoire
19046,785,472,2024-2025,2025-02-09,Minime A,Amical,True,50,0,0,0,0,5-0,Victoire
19047,785,906,2024-2025,2025-02-09,Minime A,Amical,False,90,1,0,3,0,5-0,Victoire
19048,785,469,2024-2025,2025-02-09,Minime A,Amical,True,90,1,0,3,0,5-0,Victoire
19049,785,47,2024-2025,2025-02-09,Minime A,Amical,False,90,0,0,1,0,5-0,Victoire
19050,785,871,2024-2025,2025-02-09,Minime A,Amical,False,20,0,0,0,0,5-0,Victoire
19051,785,561,2024-2025,2025-02-09,Minime A,Amical,False,90,1,0,5,0,5-0,Victoire
19052,785,657,2024-2025,2025-02-09,Minime A,Amical,False,27,1,0,2,0,5-0,Victoire
19053,786,97,2024-2025,2025-04-27,Minime A,Amical,False,90,0,0,0,0,4-2,Victoire
19054,786,489,2024-2025,2025-04-27,Minime A,Amical,True,90,0,0,0,0,4-2,Victoire
19055,786,567,2024-2025,2025-04-27,Minime A,Amical,False,31,0,0,1,0,4-2,Victoire
19056,786,188,2024-2025,2025-04-27,Minime A,Amical,True,59,1,0,2,1,4-2,Victoire
19057,786,286,2024-2025,2025-04-27,Minime A,Amical,True,51,0,0,0,0,4-2,Victoire
19058,786,628,2024-2025,2025-04-27,Minime A,Amical,False,56,0,0,1,0,4-2,Victoire
19059,786,313,2024-2025,2025-04-27,Minime A,Amical,False,33,1,0,2,0,4-2,Victoire
19060,786,588,2024-2025,2025-04-27,Minime A,Amical,False,42,1,0,2,0,4-2,Victoire
19061,786,145,2024-2025,2025-04-27,Minime A,Amical,True,57,0,0,0,0,4-2,Victoire
19062,786,654,2024-2025,2025-04-27,Minime A,Amical,False,63,0,0,0,2,4-2,Victoire
19063,786,236,2024-2025,2025-04-27,Minime A,Amical,False,90,1,0,3,1,4-2,Victoire
19064,786,917,2024-2025,2025-04-27,Minime A,Amical,True,68,0,0,1,0,4-2,Victoire
19065,786,79,2024-2025,2025-04-27,Minime A,Amical,False,23,1,0,2,0,4-2,Victoire
19066,786,316,2024-2025,2025-04-27,Minime A,Amical,False,22,1,0,4,0,4-2,Victoire
19067,786,565,2024-2025,2025-04-27,Minime A,Amical,False,26,0,0,0,0,4-2,Victoire
19068,786,260,2024-2025,2025-04-27,Minime A,Amical,False,70,0,0,0,0,4-2,Victoire
19069,786,550,2024-2025,2025-04-27,Minime A,Amical,True,90,0,0,1,0,4-2,Victoire
19070,786,104,2024-2025,2025-04-27,Minime A,Amical,True,90,1,0,2,0,4-2,Victoire
19071,786,472,2024-2025,2025-04-27,Minime A,Amical,True,90,0,0,0,0,4-2,Victoire
19072,786,906,2024-2025,2025-04-27,Minime A,Amical,True,90,1,0,2,0,4-2,Victoire
19073,786,469,2024-2025,2025-04-27,Minime A,Amical,True,64,1,0,3,0,4-2,Victoire
19074,786,47,2024-2025,2025-04-27,Minime A,Amical,False,90,1,0,5,0,4-2,Victoire
19075,786,871,2024-2025,2025-04-27,Minime A,Amical,False,39,0,0,0,0,4-2,Victoire
19076,786,561,2024-2025,2025-04-27,Minime A,Amical,True,67,1,0,4,0,4-2,Victoire
19077,786,657,2024-2025,2025-04-27,Minime A,Amical,False,27,0,1,1,0,4-2,Victoire
19078,787,97,2024-2025,2025-06-08,Minime A,Amical,True,90,0,0,0,0,4-0,Victoire
19079,787,489,2024-2025,2025-06-08,Minime A,Amical,False,90,0,0,0,0,4-0,Victoire
19080,787,567,2024-2025,2025-06-08,Minime A,Amical,False,36,0,0,0,0,4-0,Victoire
19081,787,188,2024-2025,2025-06-08,Minime A,Amical,False,23,0,0,0,2,4-0,Victoire
19082,787,286,2024-2025,2025-06-08,Minime A,Amical,False,22,1,0,5,0,4-0,Victoire
19083,787,628,2024-2025,2025-06-08,Minime A,Amical,True,90,1,0,3,0,4-0,Victoire
19084,787,313,2024-2025,2025-06-08,Minime A,Amical,True,52,1,1,3,0,4-0,Victoire
19085,787,588,2024-2025,2025-06-08,Minime A,Amical,False,42,0,0,0,0,4-0,Victoire
19086,787,145,2024-2025,2025-06-08,Minime A,Amical,True,90,0,0,0,2,4-0,Victoire
19087,787,654,2024-2025,2025-06-08,Minime A,Amical,False,38,1,0,2,0,4-0,Victoire
19088,787,236,2024-2025,2025-06-08,Minime A,Amical,True,90,1,0,2,0,4-0,Victoire
19089,787,917,2024-2025,2025-06-08,Minime A,Amical,True,90,0,1,1,0,4-0,Victoire
19090,787,79,2024-2025,2025-06-08,Minime A,Amical,False,23,1,0,3,0,4-0,Victoire
19091,787,316,2024-2025,2025-06-08,Minime A,Amical,False,22,0,0,1,0,4-0,Victoire
19092,787,565,2024-2025,2025-06-08,Minime A,Amical,False,26,0,0,0,0,4-0,Victoire
19093,787,260,2024-2025,2025-06-08,Minime A,Amical,True,54,1,0,2,0,4-0,Victoire
19094,787,550,2024-2025,2025-06-08,Minime A,Amical,False,90,1,0,3,0,4-0,Victoire
19095,787,104,2024-2025,2025-06-08,Minime A,Amical,True,60,1,0,2,0,4-0,Victoire
19096,787,472,2024-2025,2025-06-08,Minime A,Amical,False,90,0,0,0,0,4-0,Victoire
19097,787,906,2024-2025,2025-06-08,Minime A,Amical,False,90,1,0,4,0,4-0,Victoire
19098,787,469,2024-2025,2025-06-08,Minime A,Amical,True,67,0,0,0,0,4-0,Victoire
19099,787,47,2024-2025,2025-06-08,Minime A,Amical,True,90,1,0,4,0,4-0,Victoire
19100,787,871,2024-2025,2025-06-08,Minime A,Amical,True,68,0,0,1,0,4-0,Victoire
19101,787,561,2024-2025,2025-06-08,Minime A,Amical,False,67,1,0,5,0,4-0,Victoire
19102,787,657,2024-2025,2025-06-08,Minime A,Amical,False,30,0,0,1,0,4-0,Victoire
19103,788,944,2024-2025,2024-09-22,Minime B,Ligue,False,23,0,0,0,0,3-1,Victoire
19104,788,843,2024-2025,2024-09-22,Minime B,Ligue,True,90,0,0,0,0,3-1,Victoire
19105,788,168,2024-2025,2024-09-22,Minime B,Ligue,False,32,0,0,0,0,3-1,Victoire
19106,788,409,2024-2025,2024-09-22,Minime B,Ligue,True,90,0,0,0,2,3-1,Victoire
19107,788,982,2024-2025,2024-09-22,Minime B,Ligue,True,47,1,0,5,0,3-1,Victoire
19108,788,587,2024-2025,2024-09-22,Minime B,Ligue,True,61,1,0,4,0,3-1,Victoire
19109,788,275,2024-2025,2024-09-22,Minime B,Ligue,True,67,0,0,0,0,3-1,Victoire
19110,788,862,2024-2025,2024-09-22,Minime B,Ligue,True,58,0,0,1,0,3-1,Victoire
19111,788,753,2024-2025,2024-09-22,Minime B,Ligue,False,0,0,0,0,0,3-1,Victoire
19112,788,826,2024-2025,2024-09-22,Minime B,Ligue,False,29,0,0,1,0,3-1,Victoire
19113,788,11,2024-2025,2024-09-22,Minime B,Ligue,True,90,0,0,1,0,3-1,Victoire
19114,788,215,2024-2025,2024-09-22,Minime B,Ligue,False,0,0,0,0,0,3-1,Victoire
19115,788,892,2024-2025,2024-09-22,Minime B,Ligue,False,43,1,0,2,0,3-1,Victoire
19116,788,914,2024-2025,2024-09-22,Minime B,Ligue,True,63,0,0,0,0,3-1,Victoire
19117,788,180,2024-2025,2024-09-22,Minime B,Ligue,False,0,0,0,0,0,3-1,Victoire
19118,788,607,2024-2025,2024-09-22,Minime B,Ligue,True,90,1,0,3,0,3-1,Victoire
19119,788,107,2024-2025,2024-09-22,Minime B,Ligue,True,90,1,0,2,0,3-1,Victoire
19120,788,836,2024-2025,2024-09-22,Minime B,Ligue,False,0,0,0,0,0,3-1,Victoire
19121,788,88,2024-2025,2024-09-22,Minime B,Ligue,False,27,0,0,0,1,3-1,Victoire
19122,788,718,2024-2025,2024-09-22,Minime B,Ligue,True,0,0,0,0,0,3-1,Victoire
19123,789,944,2024-2025,2024-09-28,Minime B,Ligue,False,25,0,0,1,0,5-5,Nul
19124,789,843,2024-2025,2024-09-28,Minime B,Ligue,True,90,0,0,0,0,5-5,Nul
19125,789,168,2024-2025,2024-09-28,Minime B,Ligue,False,32,1,0,2,0,5-5,Nul
19126,789,409,2024-2025,2024-09-28,Minime B,Ligue,True,50,0,0,0,1,5-5,Nul
19127,789,982,2024-2025,2024-09-28,Minime B,Ligue,False,40,1,0,3,0,5-5,Nul
19128,789,587,2024-2025,2024-09-28,Minime B,Ligue,True,90,1,0,3,0,5-5,Nul
19129,789,275,2024-2025,2024-09-28,Minime B,Ligue,False,67,1,0,3,0,5-5,Nul
19130,789,862,2024-2025,2024-09-28,Minime B,Ligue,False,26,0,0,0,1,5-5,Nul
19131,789,753,2024-2025,2024-09-28,Minime B,Ligue,True,50,0,0,0,0,5-5,Nul
19132,789,826,2024-2025,2024-09-28,Minime B,Ligue,True,90,0,0,0,0,5-5,Nul
19133,789,11,2024-2025,2024-09-28,Minime B,Ligue,False,90,1,1,2,1,5-5,Nul
19134,789,215,2024-2025,2024-09-28,Minime B,Ligue,False,0,0,0,0,0,5-5,Nul
19135,789,892,2024-2025,2024-09-28,Minime B,Ligue,True,65,1,0,3,0,5-5,Nul
19136,789,914,2024-2025,2024-09-28,Minime B,Ligue,True,52,1,0,3,0,5-5,Nul
19137,789,180,2024-2025,2024-09-28,Minime B,Ligue,False,38,1,0,5,0,5-5,Nul
19138,789,607,2024-2025,2024-09-28,Minime B,Ligue,True,64,0,0,1,0,5-5,Nul
19139,789,107,2024-2025,2024-09-28,Minime B,Ligue,True,90,1,0,2,0,5-5,Nul
19140,789,836,2024-2025,2024-09-28,Minime B,Ligue,False,40,0,0,0,0,5-5,Nul
19141,789,88,2024-2025,2024-09-28,Minime B,Ligue,True,27,0,0,0,1,5-5,Nul
19142,789,718,2024-2025,2024-09-28,Minime B,Ligue,True,90,0,0,1,0,5-5,Nul
19143,790,944,2024-2025,2024-09-28,Minime B,Ligue,False,25,0,0,1,0,0-3,Défaite
19144,790,843,2024-2025,2024-09-28,Minime B,Ligue,False,33,0,0,1,0,0-3,Défaite
19145,790,168,2024-2025,2024-09-28,Minime B,Ligue,True,90,1,0,2,0,0-3,Défaite
19146,790,409,2024-2025,2024-09-28,Minime B,Ligue,True,90,0,0,0,0,0-3,Défaite
19147,790,982,2024-2025,2024-09-28,Minime B,Ligue,False,40,0,0,1,0,0-3,Défaite
19148,790,587,2024-2025,2024-09-28,Minime B,Ligue,True,90,1,0,3,0,0-3,Défaite
19149,790,275,2024-2025,2024-09-28,Minime B,Ligue,False,67,1,0,2,0,0-3,Défaite
19150,790,862,2024-2025,2024-09-28,Minime B,Ligue,False,26,0,0,0,0,0-3,Défaite
19151,790,753,2024-2025,2024-09-28,Minime B,Ligue,False,25,0,0,0,0,0-3,Défaite
19152,790,826,2024-2025,2024-09-28,Minime B,Ligue,True,69,0,0,0,0,0-3,Défaite
19153,790,11,2024-2025,2024-09-28,Minime B,Ligue,True,90,1,0,3,0,0-3,Défaite
19154,790,215,2024-2025,2024-09-28,Minime B,Ligue,True,90,0,0,0,0,0-3,Défaite
19155,790,892,2024-2025,2024-09-28,Minime B,Ligue,True,51,0,0,1,0,0-3,Défaite
19156,790,914,2024-2025,2024-09-28,Minime B,Ligue,True,57,1,0,4,0,0-3,Défaite
19157,790,180,2024-2025,2024-09-28,Minime B,Ligue,False,34,1,1,4,0,0-3,Défaite
19158,790,607,2024-2025,2024-09-28,Minime B,Ligue,False,39,1,1,3,0,0-3,Défaite
19159,790,107,2024-2025,2024-09-28,Minime B,Ligue,True,65,0,0,1,0,0-3,Défaite
19160,790,836,2024-2025,2024-09-28,Minime B,Ligue,True,56,0,0,0,0,0-3,Défaite
19161,790,88,2024-2025,2024-09-28,Minime B,Ligue,False,21,0,0,0,0,0-3,Défaite
19162,790,718,2024-2025,2024-09-28,Minime B,Ligue,True,90,0,0,0,0,0-3,Défaite
19163,791,944,2024-2025,2024-10-20,Minime B,Ligue,True,90,0,0,0,0,5-2,Victoire
19164,791,843,2024-2025,2024-10-20,Minime B,Ligue,False,43,0,0,1,0,5-2,Victoire
19165,791,168,2024-2025,2024-10-20,Minime B,Ligue,False,90,0,0,1,0,5-2,Victoire
19166,791,409,2024-2025,2024-10-20,Minime B,Ligue,True,90,0,0,0,2,5-2,Victoire
19167,791,982,2024-2025,2024-10-20,Minime B,Ligue,True,49,0,0,1,0,5-2,Victoire
19168,791,587,2024-2025,2024-10-20,Minime B,Ligue,True,90,0,0,1,0,5-2,Victoire
19169,791,275,2024-2025,2024-10-20,Minime B,Ligue,True,90,0,0,0,0,5-2,Victoire
19170,791,862,2024-2025,2024-10-20,Minime B,Ligue,True,90,0,0,0,0,5-2,Victoire
19171,791,753,2024-2025,2024-10-20,Minime B,Ligue,False,39,0,0,0,0,5-2,Victoire
19172,791,826,2024-2025,2024-10-20,Minime B,Ligue,False,41,1,0,2,0,5-2,Victoire
19173,791,11,2024-2025,2024-10-20,Minime B,Ligue,True,48,1,1,4,0,5-2,Victoire
19174,791,215,2024-2025,2024-10-20,Minime B,Ligue,False,90,0,0,0,1,5-2,Victoire
19175,791,892,2024-2025,2024-10-20,Minime B,Ligue,False,42,1,0,3,0,5-2,Victoire
19176,791,914,2024-2025,2024-10-20,Minime B,Ligue,False,57,1,1,4,0,5-2,Victoire
19177,791,180,2024-2025,2024-10-20,Minime B,Ligue,True,47,1,0,3,0,5-2,Victoire
19178,791,607,2024-2025,2024-10-20,Minime B,Ligue,False,39,1,0,3,1,5-2,Victoire
19179,791,107,2024-2025,2024-10-20,Minime B,Ligue,True,51,0,0,1,0,5-2,Victoire
19180,791,836,2024-2025,2024-10-20,Minime B,Ligue,True,90,0,0,0,1,5-2,Victoire
19181,791,88,2024-2025,2024-10-20,Minime B,Ligue,False,29,0,0,0,0,5-2,Victoire
19182,791,718,2024-2025,2024-10-20,Minime B,Ligue,True,61,0,0,0,0,5-2,Victoire
19183,792,944,2024-2025,2024-10-26,Minime B,Ligue,False,90,0,0,0,0,4-2,Victoire
19184,792,843,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,1,0,4-2,Victoire
19185,792,168,2024-2025,2024-10-26,Minime B,Ligue,False,90,0,0,0,0,4-2,Victoire
19186,792,409,2024-2025,2024-10-26,Minime B,Ligue,True,73,0,0,1,0,4-2,Victoire
19187,792,982,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,1,0,4-2,Victoire
19188,792,587,2024-2025,2024-10-26,Minime B,Ligue,False,90,0,0,1,0,4-2,Victoire
19189,792,275,2024-2025,2024-10-26,Minime B,Ligue,False,31,1,0,5,0,4-2,Victoire
19190,792,862,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,0,1,4-2,Victoire
19191,792,753,2024-2025,2024-10-26,Minime B,Ligue,True,70,0,0,0,0,4-2,Victoire
19192,792,826,2024-2025,2024-10-26,Minime B,Ligue,True,53,0,0,0,2,4-2,Victoire
19193,792,11,2024-2025,2024-10-26,Minime B,Ligue,True,59,1,0,2,0,4-2,Victoire
19194,792,215,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,0,0,4-2,Victoire
19195,792,892,2024-2025,2024-10-26,Minime B,Ligue,False,17,1,0,5,1,4-2,Victoire
19196,792,914,2024-2025,2024-10-26,Minime B,Ligue,True,56,0,0,1,0,4-2,Victoire
19197,792,180,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,1,1,0,4-2,Victoire
19198,792,607,2024-2025,2024-10-26,Minime B,Ligue,False,20,1,0,4,0,4-2,Victoire
19199,792,107,2024-2025,2024-10-26,Minime B,Ligue,False,51,1,0,3,0,4-2,Victoire
19200,792,836,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,0,0,4-2,Victoire
19201,792,88,2024-2025,2024-10-26,Minime B,Ligue,False,37,0,0,0,0,4-2,Victoire
19202,792,718,2024-2025,2024-10-26,Minime B,Ligue,False,34,0,0,0,0,4-2,Victoire
19203,793,944,2024-2025,2024-10-26,Minime B,Ligue,False,34,0,0,0,0,5-5,Nul
19204,793,843,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,1,0,5-5,Nul
19205,793,168,2024-2025,2024-10-26,Minime B,Ligue,False,19,0,0,0,0,5-5,Nul
19206,793,409,2024-2025,2024-10-26,Minime B,Ligue,True,66,0,0,0,2,5-5,Nul
19207,793,982,2024-2025,2024-10-26,Minime B,Ligue,False,90,1,0,2,0,5-5,Nul
19208,793,587,2024-2025,2024-10-26,Minime B,Ligue,False,24,1,0,2,0,5-5,Nul
19209,793,275,2024-2025,2024-10-26,Minime B,Ligue,True,57,0,1,0,1,5-5,Nul
19210,793,862,2024-2025,2024-10-26,Minime B,Ligue,False,33,1,0,2,0,5-5,Nul
19211,793,753,2024-2025,2024-10-26,Minime B,Ligue,True,71,1,0,3,0,5-5,Nul
19212,793,826,2024-2025,2024-10-26,Minime B,Ligue,True,56,0,0,0,0,5-5,Nul
19213,793,11,2024-2025,2024-10-26,Minime B,Ligue,False,59,0,0,0,0,5-5,Nul
19214,793,215,2024-2025,2024-10-26,Minime B,Ligue,False,90,1,0,2,1,5-5,Nul
19215,793,892,2024-2025,2024-10-26,Minime B,Ligue,False,33,1,0,4,0,5-5,Nul
19216,793,914,2024-2025,2024-10-26,Minime B,Ligue,True,90,1,0,4,0,5-5,Nul
19217,793,180,2024-2025,2024-10-26,Minime B,Ligue,True,90,1,0,5,0,5-5,Nul
19218,793,607,2024-2025,2024-10-26,Minime B,Ligue,True,90,1,0,4,0,5-5,Nul
19219,793,107,2024-2025,2024-10-26,Minime B,Ligue,False,51,1,1,3,0,5-5,Nul
19220,793,836,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,0,1,5-5,Nul
19221,793,88,2024-2025,2024-10-26,Minime B,Ligue,True,57,0,0,0,0,5-5,Nul
19222,793,718,2024-2025,2024-10-26,Minime B,Ligue,True,90,0,0,0,0,5-5,Nul
19223,794,944,2024-2025,2024-11-03,Minime B,Ligue,True,90,0,0,0,0,1-1,Nul
19224,794,843,2024-2025,2024-11-03,Minime B,Ligue,False,44,1,0,2,0,1-1,Nul
19225,794,168,2024-2025,2024-11-03,Minime B,Ligue,False,24,1,0,2,0,1-1,Nul
19226,794,409,2024-2025,2024-11-03,Minime B,Ligue,False,66,0,0,0,0,1-1,Nul
19227,794,982,2024-2025,2024-11-03,Minime B,Ligue,True,90,0,0,0,0,1-1,Nul
19228,794,587,2024-2025,2024-11-03,Minime B,Ligue,True,47,0,0,0,0,1-1,Nul
19229,794,275,2024-2025,2024-11-03,Minime B,Ligue,True,46,1,0,3,0,1-1,Nul
19230,794,862,2024-2025,2024-11-03,Minime B,Ligue,True,90,0,0,0,1,1-1,Nul
19231,794,753,2024-2025,2024-11-03,Minime B,Ligue,False,17,1,0,3,0,1-1,Nul
19232,794,826,2024-2025,2024-11-03,Minime B,Ligue,True,55,0,0,0,0,1-1,Nul
19233,794,11,2024-2025,2024-11-03,Minime B,Ligue,True,90,1,0,3,0,1-1,Nul
19234,794,215,2024-2025,2024-11-03,Minime B,Ligue,False,90,0,0,0,0,1-1,Nul
19235,794,892,2024-2025,2024-11-03,Minime B,Ligue,True,90,1,0,3,0,1-1,Nul
19236,794,914,2024-2025,2024-11-03,Minime B,Ligue,False,35,1,0,2,0,1-1,Nul
19237,794,180,2024-2025,2024-11-03,Minime B,Ligue,False,43,0,0,0,0,1-1,Nul
19238,794,607,2024-2025,2024-11-03,Minime B,Ligue,True,73,1,0,2,0,1-1,Nul
19239,794,107,2024-2025,2024-11-03,Minime B,Ligue,True,66,1,0,5,0,1-1,Nul
19240,794,836,2024-2025,2024-11-03,Minime B,Ligue,False,90,0,0,0,0,1-1,Nul
19241,794,88,2024-2025,2024-11-03,Minime B,Ligue,False,57,0,0,0,0,1-1,Nul
19242,794,718,2024-2025,2024-11-03,Minime B,Ligue,True,90,0,0,1,0,1-1,Nul
19243,795,944,2024-2025,2024-11-16,Minime B,Ligue,True,90,0,0,1,0,4-0,Victoire
19244,795,843,2024-2025,2024-11-16,Minime B,Ligue,False,44,0,0,0,0,4-0,Victoire
19245,795,168,2024-2025,2024-11-16,Minime B,Ligue,False,24,0,0,1,0,4-0,Victoire
19246,795,409,2024-2025,2024-11-16,Minime B,Ligue,False,15,0,0,1,0,4-0,Victoire
19247,795,982,2024-2025,2024-11-16,Minime B,Ligue,False,38,1,0,3,0,4-0,Victoire
19248,795,587,2024-2025,2024-11-16,Minime B,Ligue,False,47,1,0,2,1,4-0,Victoire
19249,795,275,2024-2025,2024-11-16,Minime B,Ligue,True,90,1,1,5,1,4-0,Victoire
19250,795,862,2024-2025,2024-11-16,Minime B,Ligue,True,90,0,0,0,0,4-0,Victoire
19251,795,753,2024-2025,2024-11-16,Minime B,Ligue,True,61,1,1,3,0,4-0,Victoire
19252,795,826,2024-2025,2024-11-16,Minime B,Ligue,True,67,0,0,0,0,4-0,Victoire
19253,795,11,2024-2025,2024-11-16,Minime B,Ligue,True,90,1,0,3,0,4-0,Victoire
19254,795,215,2024-2025,2024-11-16,Minime B,Ligue,False,23,0,0,0,0,4-0,Victoire
19255,795,892,2024-2025,2024-11-16,Minime B,Ligue,True,68,1,0,2,0,4-0,Victoire
19256,795,914,2024-2025,2024-11-16,Minime B,Ligue,True,52,0,0,1,1,4-0,Victoire
19257,795,180,2024-2025,2024-11-16,Minime B,Ligue,True,90,1,0,4,0,4-0,Victoire
19258,795,607,2024-2025,2024-11-16,Minime B,Ligue,True,75,0,0,0,1,4-0,Victoire
