ID_Psychologique,ID_Match,ID_Joueur,Confiance,Résilience
18315,756,79,7,7
18316,756,316,7,6
18317,756,565,7,8
18318,756,260,7,8
18319,756,550,2,3
18320,756,104,6,7
18321,756,472,7,8
18322,756,906,5,5
18323,756,469,2,6
18324,756,47,6,7
18325,756,871,4,4
18326,756,561,2,2
18327,756,657,7,6
18328,757,97,6,6
18329,757,489,3,4
18330,757,567,6,8
18331,757,188,7,6
18332,757,286,7,7
18333,757,628,3,6
18334,757,313,8,8
18335,757,588,7,6
18336,757,145,7,7
18337,757,654,8,7
18338,757,236,7,7
18339,757,917,7,7
18340,757,79,4,3
18341,757,316,2,5
18342,757,565,8,8
18343,757,260,6,7
18344,757,550,7,5
18345,757,104,8,8
18346,757,472,3,6
18347,757,906,7,6
18348,757,469,2,3
18349,757,47,6,5
18350,757,871,5,5
18351,757,561,3,3
18352,757,657,5,5
18353,758,97,5,5
18354,758,489,8,8
18355,758,567,7,6
18356,758,188,7,6
18357,758,286,4,3
18358,758,628,3,7
18359,758,313,6,5
18360,758,588,6,6
18361,758,145,7,8
18362,758,654,8,8
18363,758,236,5,5
18364,758,917,7,6
18365,758,79,6,6
18366,758,316,2,4
18367,758,565,8,8
18368,758,260,6,6
18369,758,550,6,7
18370,758,104,7,6
18371,758,472,3,6
18372,758,906,8,8
18373,758,469,2,3
18374,758,47,4,3
18375,758,871,7,6
18376,758,561,5,7
18377,758,657,6,5
18378,759,97,7,7
18379,759,489,5,4
18380,759,567,4,7
18381,759,188,7,8
18382,759,286,2,6
18383,759,628,1,3
18384,759,313,8,8
18385,759,588,6,8
18386,759,145,8,6
18387,759,654,7,8
18388,759,236,6,5
18389,759,917,6,6
18390,759,79,6,5
18391,759,316,3,5
18392,759,565,7,8
18393,759,260,6,6
18394,759,550,7,6
18395,759,104,4,6
18396,759,472,8,8
18397,759,906,8,7
18398,759,469,5,5
18399,759,47,7,6
18400,759,871,3,3
18401,759,561,7,6
18402,759,657,5,6
18403,760,97,5,6
18404,760,489,6,6
18405,760,567,5,7
18406,760,188,3,5
18407,760,286,3,4
18408,760,628,6,8
18409,760,313,2,3
18410,760,588,7,6
18411,760,145,5,5
18412,760,654,7,7
18413,760,236,4,7
18414,760,917,6,7
18415,760,79,6,6
18416,760,316,4,6
18417,760,565,3,6
18418,760,260,5,5
18419,760,550,7,6
18420,760,104,3,6
18421,760,472,7,8
18422,760,906,8,7
18423,760,469,5,5
18424,760,47,6,7
18425,760,871,4,6
18426,760,561,7,6
18427,760,657,7,6
18428,761,97,7,6
18429,761,489,3,4
18430,761,567,3,5
18431,761,188,7,7
18432,761,286,3,6
18433,761,628,7,7
18434,761,313,6,5
18435,761,588,4,6
18436,761,145,8,8
18437,761,654,8,8
18438,761,236,4,3
18439,761,917,6,8
18440,761,79,3,4
18441,761,316,4,5
18442,761,565,6,7
18443,761,260,7,8
18444,761,550,5,5
18445,761,104,5,5
18446,761,472,4,7
18447,761,906,5,5
18448,761,469,2,5
18449,761,47,5,5
18450,761,871,5,7
18451,761,561,8,8
18452,761,657,5,5
18453,762,97,6,8
18454,762,489,5,5
18455,762,567,9,8
18456,762,188,6,9
18457,762,286,4,8
18458,762,628,8,7
18459,762,313,9,9
18460,762,588,8,9
18461,762,145,10,9
18462,762,654,9,9
18463,762,236,4,6
18464,762,917,9,9
18465,762,79,7,7
18466,762,316,8,7
18467,762,565,6,5
18468,762,260,10,9
18469,762,550,8,10
18470,762,104,8,10
18471,762,472,7,8
18472,762,906,7,7
18473,762,469,8,9
18474,762,47,7,9
18475,762,871,9,9
18476,762,561,7,6
18477,762,657,8,8
18478,763,97,6,6
18479,763,489,5,7
18480,763,567,8,9
18481,763,188,7,6
18482,763,286,9,8
18483,763,628,4,6
18484,763,313,7,7
18485,763,588,10,8
18486,763,145,7,7
18487,763,654,10,8
18488,763,236,6,7
18489,763,917,10,9
18490,763,79,8,9
18491,763,316,5,6
18492,763,565,9,9
18493,763,260,10,8
18494,763,550,8,7
18495,763,104,4,7
18496,763,472,5,9
18497,763,906,8,8
18498,763,469,7,8
18499,763,47,7,7
18500,763,871,7,9
18501,763,561,9,10
18502,763,657,8,9
18503,764,97,9,10
18504,764,489,5,7
18505,764,567,5,8
18506,764,188,8,8
18507,764,286,7,7
18508,764,628,7,7
18509,764,313,7,6
18510,764,588,9,8
18511,764,145,6,9
18512,764,654,10,10
18513,764,236,6,4
18514,764,917,8,8
18515,764,79,7,7
18516,764,316,7,9
18517,764,565,9,8
18518,764,260,9,8
18519,764,550,9,7
18520,764,104,5,5
18521,764,472,5,9
18522,764,906,6,6
18523,764,469,8,7
18524,764,47,8,9
18525,764,871,7,7
18526,764,561,8,9
18527,764,657,7,7
18528,765,97,6,6
18529,765,489,2,6
18530,765,567,4,6
18531,765,188,6,7
18532,765,286,6,6
18533,765,628,3,2
18534,765,313,8,6
18535,765,588,7,7
18536,765,145,6,6
18537,765,654,7,6
18538,765,236,8,6
18539,765,917,5,7
18540,765,79,4,6
18541,765,316,3,6
18542,765,565,8,7
18543,765,260,7,6
18544,765,550,7,5
18545,765,104,8,7
18546,765,472,5,7
18547,765,906,3,3
18548,765,469,4,7
18549,765,47,6,7
18550,765,871,7,5
18551,765,561,7,5
18552,765,657,8,7
18553,766,97,10,8
18554,766,489,8,10
18555,766,567,5,7
18556,766,188,10,9
18557,766,286,9,7
18558,766,628,10,8
18559,766,313,9,7
18560,766,588,9,8
18561,766,145,6,7
18562,766,654,8,10
18563,766,236,7,9
18564,766,917,9,8
18565,766,79,4,7
18566,766,316,6,5
18567,766,565,10,8
18568,766,260,10,10
18569,766,550,8,9
18570,766,104,10,10
18571,766,472,7,7
18572,766,906,6,5
18573,766,469,9,8
18574,766,47,9,8
18575,766,871,4,8
18576,766,561,8,9
18577,766,657,9,8
18578,767,97,9,9
18579,767,489,7,8
18580,767,567,4,8
18581,767,188,7,7
18582,767,286,7,8
18583,767,628,7,6
18584,767,313,6,5
18585,767,588,7,7
18586,767,145,5,6
18587,767,654,4,7
18588,767,236,7,9
18589,767,917,4,5
18590,767,79,6,7
18591,767,316,4,4
18592,767,565,9,7
18593,767,260,9,8
18594,767,550,6,7
18595,767,104,6,8
18596,767,472,6,5
18597,767,906,5,7
18598,767,469,3,3
18599,767,47,7,7
18600,767,871,3,2
18601,767,561,8,6
18602,767,657,9,7
18603,768,97,8,8
18604,768,489,8,7
18605,768,567,7,7
18606,768,188,7,7
18607,768,286,8,5
18608,768,628,2,4
18609,768,313,4,6
18610,768,588,6,7
18611,768,145,6,6
18612,768,654,7,6
18613,768,236,7,5
18614,768,917,5,5
18615,768,79,2,3
18616,768,316,7,6
18617,768,565,7,8
18618,768,260,4,7
18619,768,550,8,7
18620,768,104,6,5
18621,768,472,4,6
18622,768,906,7,7
18623,768,469,1,1
18624,768,47,2,5
18625,768,871,7,7
18626,768,561,1,4
18627,768,657,5,5
18628,769,97,6,6
18629,769,489,4,5
18630,769,567,7,5
18631,769,188,8,7
18632,769,286,5,6
18633,769,628,6,5
18634,769,313,5,7
18635,769,588,4,6
18636,769,145,7,7
18637,769,654,6,8
18638,769,236,8,8
18639,769,917,5,6
18640,769,79,3,6
18641,769,316,6,6
18642,769,565,6,8
18643,769,260,5,7
18644,769,550,7,5
18645,769,104,5,7
18646,769,472,3,4
18647,769,906,4,5
18648,769,469,5,6
18649,769,47,2,3
18650,769,871,5,5
18651,769,561,7,5
18652,769,657,5,6
18653,770,97,10,8
18654,770,489,10,8
18655,770,567,6,9
18656,770,188,10,9
18657,770,286,8,10
18658,770,628,4,4
18659,770,313,9,8
18660,770,588,7,8
18661,770,145,7,6
18662,770,654,9,8
18663,770,236,9,10
18664,770,917,5,8
18665,770,79,7,7
18666,770,316,10,10
18667,770,565,6,9
18668,770,260,4,8
18669,770,550,9,8
18670,770,104,4,6
18671,770,472,7,7
18672,770,906,5,6
18673,770,469,5,8
18674,770,47,6,8
18675,770,871,8,7
18676,770,561,4,6
18677,770,657,9,9
18678,771,97,7,6
18679,771,489,7,8
18680,771,567,3,5
18681,771,188,6,8
18682,771,286,8,8
18683,771,628,7,7
18684,771,313,7,6
18685,771,588,3,4
18686,771,145,7,8
18687,771,654,4,6
18688,771,236,3,5
18689,771,917,4,4
18690,771,79,5,6
18691,771,316,3,4
18692,771,565,7,8
18693,771,260,3,4
18694,771,550,7,6
18695,771,104,7,5
18696,771,472,3,5
18697,771,906,7,7
18698,771,469,7,6
18699,771,47,3,6
18700,771,871,6,5
18701,771,561,6,6
18702,771,657,8,8
18703,772,97,8,9
18704,772,489,10,8
18705,772,567,9,8
18706,772,188,10,8
18707,772,286,8,8
18708,772,628,7,9
18709,772,313,9,8
18710,772,588,6,6
18711,772,145,9,10
18712,772,654,7,7
18713,772,236,5,8
18714,772,917,5,6
18715,772,79,7,9
18716,772,316,4,6
18717,772,565,9,10
18718,772,260,8,9
18719,772,550,5,6
18720,772,104,7,8
18721,772,472,8,7
18722,772,906,8,8
18723,772,469,8,9
18724,772,47,7,7
18725,772,871,7,9
18726,772,561,8,7
18727,772,657,9,7
18728,773,97,6,8
18729,773,489,8,8
18730,773,567,3,7
18731,773,188,5,4
18732,773,286,7,7
18733,773,628,7,6
18734,773,313,6,5
18735,773,588,4,6
18736,773,145,6,8
18737,773,654,5,6
18738,773,236,5,4
18739,773,917,3,3
18740,773,79,7,6
18741,773,316,4,7
18742,773,565,7,6
18743,773,260,7,7
18744,773,550,4,6
18745,773,104,7,6
18746,773,472,7,6
18747,773,906,4,2
18748,773,469,4,4
18749,773,47,8,7
18750,773,871,2,5
18751,773,561,5,7
18752,773,657,2,3
18753,774,97,8,9
18754,774,489,5,6
18755,774,567,4,6
18756,774,188,10,9
18757,774,286,5,6
18758,774,628,4,6
18759,774,313,8,6
18760,774,588,8,9
18761,774,145,7,9
18762,774,654,7,9
18763,774,236,4,4
18764,774,917,5,6
18765,774,79,6,6
18766,774,316,4,6
18767,774,565,6,8
18768,774,260,9,7
18769,774,550,7,7
18770,774,104,9,9
18771,774,472,9,8
18772,774,906,8,7
18773,774,469,6,6
18774,774,47,7,7
18775,774,871,4,4
18776,774,561,8,6
18777,774,657,4,5
18778,775,97,6,5
18779,775,489,6,7
18780,775,567,3,4
18781,775,188,7,6
18782,775,286,1,2
18783,775,628,1,1
18784,775,313,4,6
18785,775,588,5,5
18786,775,145,5,4
18787,775,654,6,4
18788,775,236,7,7
18789,775,917,3,5
18790,775,79,6,8
18791,775,316,1,3
18792,775,565,6,8
18793,775,260,7,8
18794,775,550,8,6
18795,775,104,8,6
18796,775,472,8,7
18797,775,906,7,7
18798,775,469,7,6
18799,775,47,6,5
18800,775,871,7,7
18801,775,561,7,6
18802,775,657,6,5
18803,776,97,9,7
18804,776,489,8,9
18805,776,567,6,8
18806,776,188,9,8
18807,776,286,7,6
18808,776,628,9,10
18809,776,313,6,5
18810,776,588,5,8
18811,776,145,8,9
18812,776,654,10,9
18813,776,236,8,8
18814,776,917,9,8
18815,776,79,8,8
18816,776,316,5,6
18817,776,565,8,9
18818,776,260,8,10
18819,776,550,8,9
18820,776,104,9,9
18821,776,472,10,9
18822,776,906,6,6
18823,776,469,8,7
18824,776,47,6,6
18825,776,871,9,9
18826,776,561,7,8
18827,776,657,5,8
18828,777,97,6,6
18829,777,489,8,7
18830,777,567,4,3
18831,777,188,6,6
18832,777,286,8,8
18833,777,628,3,4
18834,777,313,3,7
18835,777,588,6,6
18836,777,145,7,8
18837,777,654,8,8
18838,777,236,8,7
18839,777,917,2,2
18840,777,79,8,6
18841,777,316,2,3
18842,777,565,6,6
18843,777,260,7,6
18844,777,550,4,4
18845,777,104,6,7
18846,777,472,6,6
18847,777,906,5,7
18848,777,469,6,6
18849,777,47,3,4
18850,777,871,8,6
18851,777,561,6,5
18852,777,657,5,6
18853,778,97,8,7
18854,778,489,9,9
18855,778,567,4,5
18856,778,188,4,6
18857,778,286,7,8
18858,778,628,4,6
18859,778,313,8,8
18860,778,588,9,7
18861,778,145,9,8
18862,778,654,10,8
18863,778,236,9,7
18864,778,917,3,6
18865,778,79,6,8
18866,778,316,5,4
18867,778,565,8,8
18868,778,260,7,6
18869,778,550,4,6
18870,778,104,7,9
18871,778,472,9,9
18872,778,906,6,7
18873,778,469,8,7
18874,778,47,4,6
18875,778,871,3,5
18876,778,561,6,7
18877,778,657,1,2
18878,779,97,6,6
18879,779,489,8,6
18880,779,567,4,6
18881,779,188,4,7
18882,779,286,6,6
18883,779,628,4,4
18884,779,313,7,7
18885,779,588,8,7
18886,779,145,6,8
18887,779,654,8,6
18888,779,236,7,6
18889,779,917,6,6
18890,779,79,3,4
18891,779,316,5,7
18892,779,565,7,8
18893,779,260,4,5
18894,779,550,4,3
18895,779,104,7,6
18896,779,472,8,7
18897,779,906,2,5
18898,779,469,5,7
18899,779,47,5,5
18900,779,871,6,5
18901,779,561,5,6
18902,779,657,7,7
18903,780,97,6,6
18904,780,489,6,6
18905,780,567,4,7
18906,780,188,8,6
18907,780,286,1,3
18908,780,628,6,7
18909,780,313,4,2
18910,780,588,7,7
18911,780,145,6,8
18912,780,654,8,6
18913,780,236,5,5
18914,780,917,7,8
18915,780,79,2,5
18916,780,316,5,7
18917,780,565,8,6
18918,780,260,8,7
18919,780,550,7,7
18920,780,104,6,7
18921,780,472,7,6
18922,780,906,2,5
18923,780,469,6,7
18924,780,47,6,5
18925,780,871,5,6
18926,780,561,5,7
18927,780,657,3,5
18928,781,97,10,10
18929,781,489,5,7
18930,781,567,5,6
18931,781,188,9,9
18932,781,286,9,8
18933,781,628,10,9
18934,781,313,7,9
18935,781,588,10,8
18936,781,145,10,10
18937,781,654,9,8
18938,781,236,10,10
18939,781,917,7,9
18940,781,79,5,9
18941,781,316,6,6
18942,781,565,9,9
18943,781,260,8,8
18944,781,550,9,10
18945,781,104,9,8
18946,781,472,6,6
18947,781,906,7,5
18948,781,469,7,9
18949,781,47,4,6
18950,781,871,5,5
18951,781,561,10,9
18952,781,657,3,2
18953,782,97,9,8
18954,782,489,5,8
18955,782,567,6,9
18956,782,188,6,8
18957,782,286,8,7
18958,782,628,9,9
18959,782,313,7,9
18960,782,588,10,9
18961,782,145,9,10
18962,782,654,9,10
18963,782,236,8,10
18964,782,917,9,9
18965,782,79,4,5
18966,782,316,5,8
18967,782,565,8,8
18968,782,260,10,9
18969,782,550,8,7
18970,782,104,9,8
18971,782,472,9,8
18972,782,906,7,7
18973,782,469,7,8
18974,782,47,8,8
18975,782,871,4,6
18976,782,561,6,4
18977,782,657,7,7
18978,783,97,7,8
18979,783,489,7,9
18980,783,567,4,6
18981,783,188,4,5
18982,783,286,6,6
18983,783,628,7,7
18984,783,313,3,4
18985,783,588,7,7
18986,783,145,7,7
18987,783,654,4,7
18988,783,236,7,7
18989,783,917,7,6
18990,783,79,3,7
18991,783,316,2,5
18992,783,565,9,8
18993,783,260,8,6
18994,783,550,5,5
18995,783,104,4,7
18996,783,472,9,7
18997,783,906,7,8
18998,783,469,8,6
18999,783,47,8,6
19000,783,871,7,9
19001,783,561,7,9
19002,783,657,5,6
19003,784,97,6,7
19004,784,489,3,7
19005,784,567,8,6
19006,784,188,8,7
19007,784,286,5,7
19008,784,628,5,5
19009,784,313,3,6
19010,784,588,7,6
19011,784,145,4,4
19012,784,654,4,7
19013,784,236,6,6
19014,784,917,6,5
19015,784,79,2,2
19016,784,316,4,4
19017,784,565,6,8
19018,784,260,2,5
19019,784,550,4,4
19020,784,104,8,6
19021,784,472,8,6
19022,784,906,7,6
19023,784,469,8,6
19024,784,47,6,5
19025,784,871,2,3
19026,784,561,6,7
19027,784,657,6,5
19028,785,97,10,10
19029,785,489,7,6
19030,785,567,10,10
19031,785,188,8,7
19032,785,286,8,7
19033,785,628,8,8
19034,785,313,4,8
19035,785,588,7,6
19036,785,145,7,8
19037,785,654,9,10
19038,785,236,6,5
19039,785,917,9,10
19040,785,79,6,5
19041,785,316,5,8
19042,785,565,9,10
19043,785,260,10,8
19044,785,550,6,5
19045,785,104,7,9
19046,785,472,8,9
19047,785,906,9,8
19048,785,469,7,8
19049,785,47,10,9
19050,785,871,5,9
19051,785,561,7,9
19052,785,657,4,7
19053,786,97,8,9
19054,786,489,8,8
19055,786,567,6,9
19056,786,188,9,9
19057,786,286,9,10
19058,786,628,10,9
19059,786,313,6,7
19060,786,588,5,7
19061,786,145,8,9
19062,786,654,10,8
19063,786,236,10,7
19064,786,917,10,8
19065,786,79,6,8
19066,786,316,5,5
19067,786,565,7,7
19068,786,260,10,10
19069,786,550,10,8
19070,786,104,8,8
19071,786,472,10,9
19072,786,906,8,8
19073,786,469,7,7
19074,786,47,7,9
19075,786,871,6,9
19076,786,561,7,8
19077,786,657,2,3
19078,787,97,10,8
19079,787,489,9,10
19080,787,567,6,7
19081,787,188,8,9
19082,787,286,5,5
19083,787,628,9,8
19084,787,313,4,5
19085,787,588,7,9
19086,787,145,10,10
19087,787,654,5,7
19088,787,236,7,7
19089,787,917,7,6
19090,787,79,5,8
19091,787,316,6,7
19092,787,565,7,6
19093,787,260,9,9
19094,787,550,9,9
19095,787,104,8,9
19096,787,472,8,8
19097,787,906,9,9
19098,787,469,10,10
19099,787,47,8,9
19100,787,871,10,10
19101,787,561,7,8
19102,787,657,7,9
19103,788,944,5,9
19104,788,843,10,10
19105,788,168,6,7
19106,788,409,10,10
19107,788,982,9,9
19108,788,587,8,8
19109,788,275,9,8
19110,788,862,9,10
19111,788,753,2,3
19112,788,826,6,8
19113,788,11,9,8
19114,788,215,2,2
19115,788,892,4,6
19116,788,914,10,8
19117,788,180,2,4
19118,788,607,7,8
19119,788,107,7,8
19120,788,836,2,3
19121,788,88,7,8
19122,788,718,2,2
19123,789,944,6,6
19124,789,843,7,8
19125,789,168,5,6
19126,789,409,9,9
19127,789,982,5,5
19128,789,587,7,7
19129,789,275,7,6
19130,789,862,6,8
19131,789,753,9,9
19132,789,826,7,7
19133,789,11,4,3
19134,789,215,1,3
19135,789,892,8,7
19136,789,914,7,7
19137,789,180,5,5
19138,789,607,8,8
19139,789,107,8,6
19140,789,836,6,8
19141,789,88,7,6
19142,789,718,9,8
19143,790,944,3,5
19144,790,843,3,7
19145,790,168,5,6
19146,790,409,6,7
19147,790,982,5,6
19148,790,587,7,7
19149,790,275,5,7
19150,790,862,5,6
19151,790,753,4,4
19152,790,826,8,7
19153,790,11,5,6
19154,790,215,7,8
19155,790,892,7,6
19156,790,914,7,6
19157,790,180,1,1
19158,790,607,1,1
19159,790,107,7,8
19160,790,836,7,7
19161,790,88,5,6
19162,790,718,8,8
19163,791,944,9,10
19164,791,843,6,6
19165,791,168,9,8
19166,791,409,10,9
19167,791,982,9,9
19168,791,587,8,10
19169,791,275,8,9
19170,791,862,10,9
19171,791,753,5,7
19172,791,826,6,5
19173,791,11,6,4
19174,791,215,10,10
19175,791,892,6,6
19176,791,914,6,6
19177,791,180,9,8
19178,791,607,5,5
19179,791,107,9,10
19180,791,836,10,10
19181,791,88,6,8
19182,791,718,8,8
19183,792,944,8,10
19184,792,843,10,9
19185,792,168,8,10
19186,792,409,8,10
19187,792,982,9,9
19188,792,587,8,9
19189,792,275,5,7
19190,792,862,9,8
19191,792,753,8,10
19192,792,826,10,9
19193,792,11,7,8
19194,792,215,8,9
19195,792,892,7,6
19196,792,914,10,9
19197,792,180,5,7
19198,792,607,6,8
19199,792,107,7,7
19200,792,836,10,8
19201,792,88,7,7
19202,792,718,7,8
19203,793,944,5,7
19204,793,843,8,8
19205,793,168,5,7
19206,793,409,9,9
19207,793,982,8,8
19208,793,587,3,5
19209,793,275,5,4
19210,793,862,3,7
19211,793,753,6,8
19212,793,826,7,7
19213,793,11,8,8
19214,793,215,8,6
19215,793,892,4,6
19216,793,914,8,6
19217,793,180,7,8
19218,793,607,6,7
19219,793,107,5,5
19220,793,836,9,9
19221,793,88,8,7
19222,793,718,8,7
19223,794,944,9,8
19224,794,843,5,5
19225,794,168,3,7
19226,794,409,7,7
19227,794,982,8,7
19228,794,587,9,8
19229,794,275,8,6
19230,794,862,8,8
19231,794,753,5,6
19232,794,826,9,8
19233,794,11,7,6
19234,794,215,7,8
19235,794,892,8,7
19236,794,914,4,5
19237,794,180,6,5
19238,794,607,6,6
19239,794,107,8,8
19240,794,836,8,7
19241,794,88,9,9
19242,794,718,9,7
19243,795,944,9,8
19244,795,843,5,9
19245,795,168,6,8
19246,795,409,5,7
19247,795,982,5,6
19248,795,587,8,7
19249,795,275,7,4
19250,795,862,8,9
19251,795,753,5,6
19252,795,826,10,10
19253,795,11,8,8
19254,795,215,5,6
19255,795,892,9,7
19256,795,914,9,8
19257,795,180,8,7
19258,795,607,10,9
19259,795,107,6,5
19260,795,836,8,8
19261,795,88,8,8
19262,795,718,5,7
19263,796,944,8,6
19264,796,843,6,6
19265,796,168,3,5
19266,796,409,8,7
19267,796,982,5,5
19268,796,587,3,3
19269,796,275,3,5
19270,796,862,6,5
19271,796,753,4,3
19272,796,826,6,7
19273,796,11,2,5
19274,796,215,8,8
19275,796,892,5,7
19276,796,914,5,7
19277,796,180,6,6
19278,796,607,3,6
19279,796,107,7,7
19280,796,836,6,8
19281,796,88,6,6
19282,796,718,6,7
19283,797,944,3,4
19284,797,843,4,5
19285,797,168,6,8
19286,797,409,7,8
19287,797,982,8,7
19288,797,587,2,1
19289,797,275,2,5
19290,797,862,5,4
19291,797,753,5,5
19292,797,826,10,6
19293,797,11,3,7
19294,797,215,7,6
19295,797,892,6,6
19296,797,914,7,5
19297,797,180,8,6
19298,797,607,3,4
19299,797,107,7,8
19300,797,836,3,4
19301,797,88,7,7
19302,797,718,8,7
19303,798,944,6,8
19304,798,843,4,7
19305,798,168,3,5
19306,798,409,10,6
19307,798,982,3,4
19308,798,587,7,7
19309,798,275,7,7
19310,798,862,3,4
19311,798,753,3,4
19312,798,826,6,7
19313,798,11,8,6
19314,798,215,3,4
19315,798,892,5,6
19316,798,914,6,8
19317,798,180,5,6
19318,798,607,7,6
19319,798,107,2,5
19320,798,836,6,7
19321,798,88,8,7
19322,798,718,6,7
19323,799,944,4,7
19324,799,843,4,7
19325,799,168,8,8
19326,799,409,7,9
19327,799,982,8,7
19328,799,587,5,7
19329,799,275,4,4
19330,799,862,8,7
19331,799,753,5,6
19332,799,826,5,7
19333,799,11,8,8
19334,799,215,8,9
19335,799,892,7,6
19336,799,914,5,5
19337,799,180,6,6
19338,799,607,5,6
19339,799,107,8,9
19340,799,836,4,8
19341,799,88,8,9
19342,799,718,9,7
19343,800,944,5,6
19344,800,843,7,7
19345,800,168,9,9
19346,800,409,8,9
19347,800,982,8,7
19348,800,587,9,7
19349,800,275,8,7
19350,800,862,10,10
19351,800,753,8,7
19352,800,826,7,8
19353,800,11,8,9
19354,800,215,10,9
19355,800,892,8,9
19356,800,914,5,6
19357,800,180,6,7
19358,800,607,9,10
19359,800,107,8,8
19360,800,836,6,8
19361,800,88,8,8
19362,800,718,6,7
19363,801,944,5,6
19364,801,843,7,8
19365,801,168,3,6
19366,801,409,8,6
19367,801,982,5,7
19368,801,587,4,2
19369,801,275,6,8
19370,801,862,6,8
19371,801,753,1,3
19372,801,826,3,6
19373,801,11,6,6
19374,801,215,4,4
19375,801,892,8,6
19376,801,914,3,3
19377,801,180,4,7
19378,801,607,2,2
19379,801,107,5,5
19380,801,836,7,6
19381,801,88,6,8
19382,801,718,5,6
19383,802,944,6,7
19384,802,843,5,7
19385,802,168,10,9
19386,802,409,6,9
19387,802,982,7,9
19388,802,587,7,9
19389,802,275,7,7
19390,802,862,8,9
19391,802,753,8,8
19392,802,826,9,10
19393,802,11,7,7
19394,802,215,5,6
19395,802,892,9,8
19396,802,914,4,6
19397,802,180,2,4
19398,802,607,5,7
19399,802,107,4,7
19400,802,836,10,9
19401,802,88,10,10
19402,802,718,10,10
19403,803,944,10,10
19404,803,843,5,7
19405,803,168,9,9
19406,803,409,10,8
19407,803,982,6,5
19408,803,587,8,10
19409,803,275,9,10
19410,803,862,7,6
19411,803,753,9,9
19412,803,826,9,8
19413,803,11,9,9
19414,803,215,5,8
19415,803,892,10,8
19416,803,914,9,8
19417,803,180,5,5
19418,803,607,9,10
19419,803,107,9,9
19420,803,836,8,9
19421,803,88,10,10
19422,803,718,6,7
19423,804,944,5,6
19424,804,843,3,4
19425,804,168,3,6
19426,804,409,3,6
19427,804,982,3,6
19428,804,587,5,6
19429,804,275,2,3
19430,804,862,8,8
19431,804,753,7,7
19432,804,826,5,7
19433,804,11,8,7
19434,804,215,3,6
19435,804,892,7,6
19436,804,914,5,6
19437,804,180,7,7
19438,804,607,6,7
19439,804,107,5,6
19440,804,836,7,7
19441,804,88,6,7
19442,804,718,7,7
19443,805,944,3,7
19444,805,843,5,6
19445,805,168,7,8
19446,805,409,6,7
19447,805,982,5,6
19448,805,587,2,3
19449,805,275,4,3
19450,805,862,7,6
19451,805,753,5,5
19452,805,826,6,6
19453,805,11,6,7
19454,805,215,8,8
19455,805,892,4,4
19456,805,914,6,7
19457,805,180,5,6
19458,805,607,2,3
19459,805,107,3,5
19460,805,836,8,7
19461,805,88,7,8
19462,805,718,7,8
19463,806,944,9,10
19464,806,843,7,9
19465,806,168,6,8
19466,806,409,10,9
19467,806,982,5,8
19468,806,587,4,7
19469,806,275,8,8
19470,806,862,9,9
19471,806,753,9,8
19472,806,826,7,8
19473,806,11,7,9
19474,806,215,8,10
19475,806,892,8,7
19476,806,914,10,10
19477,806,180,10,8
19478,806,607,6,8
19479,806,107,9,9
19480,806,836,8,8
19481,806,88,10,10
19482,806,718,10,9
19483,807,944,7,6
19484,807,843,4,5
19485,807,168,5,5
19486,807,409,3,7
19487,807,982,8,6
19488,807,587,7,6
19489,807,275,6,5
19490,807,862,8,7
19491,807,753,7,6
19492,807,826,8,8
19493,807,11,4,6
19494,807,215,7,7
19495,807,892,7,6
19496,807,914,2,3
19497,807,180,4,5
19498,807,607,5,7
19499,807,107,4,4
19500,807,836,8,8
19501,807,88,5,7
19502,807,718,7,5
19503,808,944,5,6
19504,808,843,5,9
19505,808,168,10,8
19506,808,409,10,8
19507,808,982,8,9
19508,808,587,5,6
19509,808,275,9,7
19510,808,862,10,8
19511,808,753,7,7
19512,808,826,10,9
19513,808,11,8,9
19514,808,215,8,9
19515,808,892,10,8
19516,808,914,7,9
19517,808,180,1,3
19518,808,607,5,7
19519,808,107,2,2
19520,808,836,9,10
19521,808,88,10,10
19522,808,718,5,8
19523,809,944,4,7
19524,809,843,4,8
19525,809,168,9,9
19526,809,409,9,7
19527,809,982,7,7
19528,809,587,6,6
19529,809,275,5,5
19530,809,862,6,5
19531,809,753,8,8
19532,809,826,9,7
19533,809,11,6,6
19534,809,215,5,5
19535,809,892,6,6
19536,809,914,7,6
19537,809,180,8,6
19538,809,607,6,6
19539,809,107,6,7
19540,809,836,8,9
19541,809,88,7,9
19542,809,718,6,5
19543,810,944,8,10
19544,810,843,6,8
19545,810,168,7,9
19546,810,409,8,6
19547,810,982,5,4
19548,810,587,7,7
19549,810,275,10,10
19550,810,862,8,9
19551,810,753,5,8
19552,810,826,10,9
19553,810,11,8,8
19554,810,215,7,9
19555,810,892,6,7
19556,810,914,9,10
19557,810,180,9,9
19558,810,607,9,10
19559,810,107,9,9
19560,810,836,7,9
19561,810,88,8,8
19562,810,718,5,6
19563,811,944,5,7
19564,811,843,8,6
19565,811,168,4,4
19566,811,409,4,7
19567,811,982,7,8
19568,811,587,5,6
19569,811,275,8,7
19570,811,862,8,7
19571,811,753,3,5
19572,811,826,8,6
19573,811,11,4,5
19574,811,215,6,6
19575,811,892,8,6
19576,811,914,6,8
19577,811,180,2,5
19578,811,607,4,4
19579,811,107,5,7
19580,811,836,5,6
19581,811,88,6,6
19582,811,718,5,7
19583,812,944,3,4
